<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b1eb6c2f4d0370b55491ba1b3a99b71b34cc08bf9847a196ab59a36e37588339
size 32699
=======
DATE,ARRIVAL
2016-01-01,0.1
2016-01-02,0.2
2016-01-03,0.3
2016-01-04,0.2
2016-01-05,0.1
2016-01-06,0.2
2016-01-07,0.1
2016-01-08,0.1
2016-01-09,0.2
2016-01-10,0.1
2016-01-11,0.2
2016-01-12,0.2
2016-01-13,0.2
2016-01-14,0.2
2016-01-15,0.1
2016-01-16,0.2
2016-01-17,0.1
2016-01-18,0.2
2016-01-19,0.2
2016-01-20,0.2
2016-01-21,0.2
2016-01-22,0.17171118511885805
2016-01-23,0.1290747961791826
2016-01-24,0.1
2016-01-25,0.4
2016-01-26,0.34558413229981555
2016-01-27,0.2534451180056045
2016-01-28,0.2
2016-01-29,0.2
2016-01-30,0.1
2016-01-31,0.2
2016-02-01,0.32829640984329433
2016-02-02,0.5026555578660766
2016-02-03,0.7256385639423302
2016-02-04,1.0
2016-02-05,2.2
2016-02-06,1.5
2016-02-07,2.0
2016-02-08,1.4
2016-02-09,1.5
2016-02-10,1.0
2016-02-11,1.5
2016-02-12,1.0
2016-02-13,2.0
2016-02-14,1.0
2016-02-15,0.8
2016-02-16,1.5
2016-02-17,0.8
2016-02-18,1.2
2016-02-19,1.2
2016-02-20,1.0
2016-02-21,1.00650542232624
2016-02-22,1.0360282412905537
2016-02-23,1.0809069890369152
2016-02-24,1.1365408307915963
2016-02-25,1.2
2016-02-26,1.5
2016-02-27,1.0
2016-02-28,1.2
2016-02-29,8.0
2016-03-01,1.4
2016-03-02,1.4
2016-03-03,1.5
2016-03-04,1.3936967202551875
2016-03-05,1.2
2016-03-06,0.8
2016-03-07,1.3
2016-03-08,1.0
2016-03-09,1.5
2016-03-10,1.5
2016-03-11,1.4
2016-03-12,1.6
2016-03-13,1.2
2016-03-14,1.074133821509451
2016-03-15,1.0
2016-03-16,1.2
2016-03-17,1.0
2016-03-18,1.2
2016-03-19,1.5
2016-03-20,1.5
2016-03-21,1.5
2016-03-22,1.5
2016-03-23,2.0
2016-03-24,2.000621403377395
2016-03-25,2.0
2016-03-26,1.0
2016-03-27,1.2
2016-03-28,1.0
2016-03-29,2.5
2016-03-30,1.6
2016-03-31,2.0
2016-04-01,1.2
2016-04-02,1.8
2016-04-03,1.5
2016-04-04,1.439610388486101
2016-04-05,1.4
2016-04-06,1.6
2016-04-07,1.2
2016-04-08,1.2
2016-04-09,1.4
2016-04-10,1.6
2016-04-11,1.2
2016-04-12,1.5
2016-04-13,1.6
2016-04-14,1.6024776034301345
2016-04-15,1.5894903385163761
2016-04-16,1.5704614372122117
2016-04-17,1.5484507676974433
2016-04-18,1.524750363990082
2016-04-19,1.5
2016-04-20,1.0
2016-04-21,1.2
2016-04-22,1.4
2016-04-23,1.5
2016-04-24,1.4
2016-04-25,1.3440047955640966
2016-04-26,1.3
2016-04-27,2.0
2016-04-28,1.0
2016-04-29,1.8
2016-04-30,1.4
2016-05-01,1.5
2016-05-02,1.5
2016-05-03,1.5
2016-05-04,1.5
2016-05-05,1.5
2016-05-06,2.0
2016-05-07,2.0
2016-05-08,1.5
2016-05-09,1.55
2016-05-10,1.6
2016-05-11,1.2
2016-05-12,1.5
2016-05-13,2.0
2016-05-14,1.8
2016-05-15,2.0
2016-05-16,2.3020155234278503
