<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e5fdc66b955aac7afda55aaa3a5370b41716fd215d4c4428983c6ee64da5eee4
size 19243
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,1.1665277943102013
2016-01-08,2016-02-20,,,Normal,1.1427211046304009
2016-01-15,2016-02-27,,,Normal,1.1427211046304009
2016-01-22,2016-03-05,,,Normal,1.1427211046304009
2016-01-29,2016-03-12,,,Normal,1.0951077252708008
2016-02-01,2016-03-15,Normal,,Normal,1.0951077252708008
2016-02-08,2016-03-22,Normal,,Normal,1.0713010355910009
2016-02-15,2016-03-29,Normal,,Normal,1.0463899546564353
2016-02-22,2016-04-05,Normal,,Normal,1.0463899546564353
2016-02-29,2016-04-12,Normal,,Normal,1.0463899546564353
2016-03-07,2016-04-19,Normal,,Normal,1.0226110669242132
2016-03-14,2016-04-26,Normal,,Normal,1.0226110669242132
2016-03-21,2016-05-03,Normal,,Normal,0.9998889012331964
2016-03-28,2016-05-10,Normal,,Normal,1.0226110669242132
2016-04-04,2016-05-17,Normal,,Normal,1.0463899546564353
2016-04-11,2016-05-24,Normal,,Normal,1.058698976590989
2016-04-18,2016-05-31,Normal,,Normal,1.0974271430313376
2016-04-25,2016-06-07,Normal,,Normal,1.124859392575928
2016-05-02,2016-06-14,Normal,,Normal,1.124859392575928
2016-05-09,2016-06-21,Normal,,Normal,1.0998625171853518
2016-05-16,2016-06-28,Normal,,Normal,1.0748656417947755
2016-05-23,2016-07-05,Normal,,Normal,1.0623672040994876
2016-05-30,2016-07-12,Normal,,Normal,1.0498687664041997
2016-06-06,2016-07-19,Normal,,Normal,1.0498687664041997
2016-06-13,2016-07-26,Normal,,Normal,1.024265333495915
2016-06-20,2016-08-02,Normal,,Normal,1.0498687664041997
2016-06-27,2016-08-09,Normal,,Normal,1.0767850275605693
2016-07-04,2016-08-16,Normal,,Normal,1.0767850275605693
2016-07-11,2016-08-23,Normal,,Normal,1.1198506865751232
2016-07-18,2016-08-30,Normal,,Normal,1.1349817592217268
2016-07-25,2016-09-06,Normal,,Normal,1.1387307318427995
2016-08-01,2016-09-13,Normal,,Normal,1.1109568115539508
2016-08-08,2016-09-20,Normal,,Normal,1.083182891265102
2016-08-15,2016-09-27,Normal,,Normal,1.083182891265102
2016-08-22,2016-10-04,Normal,,Normal,1.0415220108318288
2016-08-29,2016-10-11,Normal,,Normal,1.0415220108318288
2016-09-05,2016-10-18,Normal,,Normal,1.0415220108318288
2016-09-12,2016-10-25,Normal,,Normal,1.0415220108318288
2016-09-19,2016-11-01,Normal,,Normal,1.0415220108318288
2016-09-26,2016-11-08,Normal,,Normal,1.0712755320668477
2016-10-03,2016-11-15,Normal,,Normal,1.0712755320668477
2016-10-10,2016-11-22,Normal,,Normal,1.0712755320668477
2016-10-17,2016-11-29,Normal,,Normal,1.0712755320668477
2016-10-24,2016-12-06,Normal,,Normal,1.0569918583059563
2016-10-31,2016-12-13,Normal,,Normal,1.05866784296427
2016-11-07,2016-12-20,Normal,,Normal,1.1075219197046609
2016-11-14,2016-12-27,Normal,,Normal,1.0767574219350868
2016-11-21,2017-01-03,Normal,,Normal,1.0935791282612093
2016-11-28,2017-01-10,Normal,,Normal,1.0935791282612093
2016-12-05,2017-01-17,Normal,,Normal,1.0935791282612093
2016-12-12,2017-01-24,Normal,,Normal,1.0935791282612093
2016-12-19,2017-01-31,Normal,,Normal,1.0623340103108891
2016-12-26,2017-02-07,Normal,,Normal,1.0154663333854086
2017-01-01,2017-02-13,Normal,Anomaly,Normal,1.0154663333854086
2017-01-08,2017-02-20,Normal,Normal,Normal,0.999846177511152
2017-01-15,2017-02-27,Normal,Normal,Normal,0.999846177511152
2017-01-22,2017-03-06,Normal,Normal,Normal,0.999846177511152
2017-01-29,2017-03-13,Normal,Normal,Normal,0.999846177511152
2017-02-05,2017-03-20,Normal,Normal,Normal,1.0767574219350868
2017-02-12,2017-03-27,Normal,Normal,Normal,1.1536686663590217
2017-02-19,2017-04-03,Normal,Normal,Normal,1.1536686663590217
2017-02-26,2017-04-10,Normal,Normal,Normal,1.1536686663590217
2017-03-05,2017-04-17,Normal,Normal,Normal,1.1536686663590217
2017-03-12,2017-04-24,Normal,Normal,Normal,1.1536686663590217
2017-03-19,2017-05-01,Normal,Normal,Normal,1.1536686663590217
2017-03-26,2017-05-08,Normal,Normal,Normal,1.209482341557813
2017-04-02,2017-05-15,Normal,Normal,Normal,1.209482341557813
2017-04-09,2017-05-22,Normal,Normal,Normal,1.209482341557813
2017-04-16,2017-05-29,Normal,Normal,Normal,1.1933559103370424
2017-04-23,2017-06-05,Anomaly,Normal,Normal,1.1664722546242292
2017-04-30,2017-06-12,Normal,Normal,Normal,1.0831528078653558
2017-05-07,2017-06-19,Normal,Normal,Normal,1.0664889185135809
2017-05-14,2017-06-26,Normal,Normal,Normal,1.0664889185135809
2017-05-21,2017-07-03,Normal,Normal,Normal,1.0664889185135809
2017-05-28,2017-07-10,Normal,Normal,Normal,1.0664889185135809
2017-06-04,2017-07-17,Normal,Normal,Normal,0.9998333611064822
2017-06-11,2017-07-24,Normal,Normal,Normal,0.9998333611064822
2017-06-18,2017-07-31,Normal,Normal,Normal,0.9998333611064822
2017-06-25,2017-08-07,Normal,Normal,Normal,0.9998333611064822
2017-07-02,2017-08-14,Normal,Normal,Normal,0.9998333611064822
2017-07-09,2017-08-21,Normal,Normal,Normal,1.1664722546242292
2017-07-16,2017-08-28,Normal,Normal,Normal,1.1664722546242292
2017-07-23,2017-09-04,Normal,Normal,Anomaly,1.1664722546242292
2017-07-30,2017-09-11,Normal,Normal,Normal,1.1664722546242292
2017-08-06,2017-09-18,Normal,Normal,Normal,1.1664722546242292
2017-08-13,2017-09-25,Normal,Normal,Normal,1.1664722546242292
2017-08-20,2017-10-02,Normal,Normal,Normal,1.0604453870625663
2017-08-27,2017-10-09,Normal,Normal,Normal,0.9998571632623909
2017-09-03,2017-10-16,Normal,Normal,Normal,0.9998571632623909
2017-09-10,2017-10-23,Normal,Normal,Normal,0.9998571632623909
2017-09-17,2017-10-30,Normal,Normal,Normal,0.9998571632623909
2017-09-24,2017-11-06,Normal,Normal,Normal,0.9998571632623909
2017-10-01,2017-11-13,Normal,Normal,Normal,0.9998571632623909
2017-10-08,2017-11-20,Normal,Normal,Normal,1.0292604028819292
2017-10-15,2017-11-27,Normal,Normal,Normal,1.0292604028819292
2017-10-22,2017-12-04,Normal,Normal,Normal,1.0292604028819292
2017-10-29,2017-12-11,Normal,Normal,Normal,1.0292604028819292
2017-11-05,2017-12-18,Normal,Normal,Normal,1.0292604028819292
2017-11-12,2017-12-25,Normal,Normal,Normal,1.0292604028819292
2017-11-19,2018-01-01,Normal,Normal,Normal,1.05866784296427
2017-11-26,2018-01-08,Normal,Normal,Normal,1.05866784296427
2017-12-03,2018-01-15,Normal,Normal,Normal,1.05866784296427
2017-12-10,2018-01-22,Normal,Normal,Normal,1.0284245107841736
2017-12-17,2018-01-29,Normal,Normal,Normal,1.0284245107841736
2017-12-24,2018-02-05,Normal,Normal,Normal,1.0284245107841736
2017-12-31,2018-02-12,Normal,Normal,Normal,0.9998611303985556
2018-01-07,2018-02-19,Normal,Normal,Normal,0.9998611303985556
2018-01-14,2018-02-26,Normal,Normal,Normal,0.9998611303985556
2018-01-21,2018-03-05,Normal,Normal,Normal,0.9998611303985556
2018-01-28,2018-03-12,Normal,Normal,Normal,0.9998611303985556
2018-02-04,2018-03-19,Normal,Normal,Normal,0.9998611303985556
2018-02-11,2018-03-26,Normal,Normal,Normal,0.9998611303985556
2018-02-18,2018-04-02,Normal,Normal,Normal,0.9998611303985556
2018-02-25,2018-04-09,Normal,Normal,Normal,0.9998611303985556
2018-03-04,2018-04-16,Normal,Normal,Normal,0.9998611303985556
2018-03-11,2018-04-23,Normal,Normal,Normal,0.9998611303985556
2018-03-18,2018-04-30,Normal,Normal,Normal,0.9998611303985556
2018-03-25,2018-05-07,Normal,Normal,Normal,0.9998611303985556
2018-04-01,2018-05-14,Normal,Normal,Normal,0.9998611303985556
2018-04-08,2018-05-21,Normal,Normal,Normal,1.1075219197046609
2018-04-15,2018-05-28,Normal,Normal,Normal,1.1075219197046609
2018-04-22,2018-06-04,Normal,Normal,Normal,1.1075219197046609
2018-04-29,2018-06-11,Anomaly,Normal,Normal,1.161103047895501
2018-05-06,2018-06-18,Anomaly,Normal,Normal,1.161103047895501
2018-05-13,2018-06-25,Normal,Normal,Normal,1.161103047895501
2018-05-20,2018-07-02,Anomaly,Normal,Anomaly,1.0831528078653558
2018-05-27,2018-07-09,Anomaly,Normal,Anomaly,1.0831528078653558
2018-06-03,2018-07-16,Anomaly,Normal,Anomaly,1.0998166972171304
2018-06-10,2018-07-23,Anomaly,Normal,Anomaly,1.1664722546242292
2018-06-17,2018-07-30,Anomaly,Normal,Anomaly,1.1664722546242292
2018-06-24,2018-08-06,Normal,Normal,Normal,1.1664722546242292
2018-07-01,2018-08-13,Normal,Normal,Normal,1.1664722546242292
2018-07-08,2018-08-20,Normal,Normal,Normal,1.128850185453959
2018-07-15,2018-08-27,Normal,Normal,Normal,1.0767574219350868
2018-07-22,2018-09-03,Normal,Normal,Normal,0.9998571632623909
2018-07-29,2018-09-10,Normal,Normal,Normal,0.9998571632623909
2018-08-05,2018-09-17,Normal,Normal,Normal,0.9998571632623909
2018-08-12,2018-09-24,Normal,Normal,Normal,0.9998571632623909
2018-08-19,2018-10-01,Normal,Normal,Normal,0.9998571632623909
2018-08-26,2018-10-08,Normal,Normal,Normal,0.9998571632623909
2018-09-02,2018-10-15,Normal,Normal,Normal,0.9998571632623909
2018-09-09,2018-10-22,Normal,Normal,Normal,0.9998571632623909
2018-09-16,2018-10-29,Normal,Normal,Normal,0.9998571632623909
2018-09-23,2018-11-05,Normal,Normal,Normal,1.0569918583059563
2018-09-30,2018-11-12,Normal,Normal,Normal,1.0712755320668477
2018-10-07,2018-11-19,Normal,Normal,Normal,1.0712755320668477
2018-10-14,2018-11-26,Normal,Normal,Normal,1.0712755320668477
2018-10-21,2018-12-03,Anomaly,Normal,Normal,1.0712755320668477
2018-10-28,2018-12-10,Anomaly,Normal,Normal,1.0712755320668477
2018-11-04,2018-12-17,Anomaly,Normal,Normal,1.0712755320668477
2018-11-11,2018-12-24,Anomaly,Normal,Normal,0.9998666844420744
2018-11-18,2018-12-31,Normal,Normal,Normal,1.0133765707336846
2018-11-25,2019-01-07,Normal,Normal,Normal,1.0133765707336846
2018-12-02,2019-01-14,Normal,Normal,Normal,1.0133765707336846
2018-12-09,2019-01-21,Normal,Normal,Normal,1.053911633563032
