<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:c9d01bbeba3704b18504f2307d293356c8cbca5618037426bd19c543aa03c9fc
size 328709
=======
DATE,ARRIVAL,MEAN,STD
2006-01-01,3.5,3.5,0.0
2006-01-02,3.5,3.5,0.0
2006-01-03,3.5,3.5,0.0
2006-01-04,3.5,3.5,0.0
2006-01-05,3.5,3.5,0.0
2006-01-06,3.5,3.5,0.0
2006-01-07,3.5,3.5,0.0
2006-01-08,3.5,3.5,0.0
2006-01-09,3.5,3.5,0.0
2006-01-10,3.5,3.5,0.0
2006-01-11,3.5,3.5,0.0
2006-01-12,3.5,3.5,0.0
2006-01-13,3.5,3.5,0.0
2006-01-14,3.5,3.5,0.0
2006-01-15,3.5,3.5,0.0
2006-01-16,3.5,3.5,0.0
2006-01-17,3.5,3.5,0.0
2006-01-18,3.5,3.5,0.0
2006-01-19,3.5,3.5,0.0
2006-01-20,3.5,3.5,0.0
2006-01-21,3.5,3.5,0.0
2006-01-22,3.5,3.5,0.0
2006-01-23,3.5,3.5,0.0
2006-01-24,3.5,3.5,0.0
2006-01-25,3.5,3.5,0.0
2006-01-26,3.5,3.5,0.0
2006-01-27,3.5,3.5,0.0
2006-01-28,3.5,3.5,0.0
2006-01-29,3.5,3.5,0.0
2006-01-30,3.5,3.5,0.0
2006-01-31,3.5,3.5,0.0
2006-02-01,3.5,3.5,0.0
2006-02-02,3.5,3.5,0.0
2006-02-03,3.5,3.5,0.0
2006-02-04,3.5,3.5,0.0
2006-02-05,3.5,3.5,0.0
2006-02-06,3.5,3.5,0.0
2006-02-07,3.5,3.5,0.0
2006-02-08,3.5,3.5,0.0
2006-02-09,3.5,3.5,0.0
2006-02-10,3.5,3.5,0.0
2006-02-11,3.5,3.5,0.0
2006-02-12,3.5,3.5,0.0
2006-02-13,3.5,3.5,0.0
2006-02-14,3.5,3.5,0.0
2006-02-15,3.5,3.5,0.0
2006-02-16,3.5,3.5,0.0
2006-02-17,3.5,3.5,0.0
2006-02-18,3.5,3.5,0.0
2006-02-19,3.5,3.5,0.0
2006-02-20,3.5,3.5,0.0
2006-02-21,3.5,3.5,0.0
2006-02-22,3.5,3.5,0.0
2006-02-23,3.5,3.5,0.0
2006-02-24,3.5,3.5,0.0
2006-02-25,3.5,3.5,0.0
2006-02-26,3.5,3.5,0.0
2006-02-27,3.5,3.5,0.0
2006-02-28,3.5,3.5,0.0
2006-03-01,3.5,3.5,0.0
