<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:527238c5e68333d28f41a2c481d7a73e4bba4f00e5d3ea50954732df61ba51b4
size 3760
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,3,0,0,3,3.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,8,3,0,11,11.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,12,7,0,19,19.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,17,12,0,29,29.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,20,16,0,36,36.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,19,19,0,38,38.0
2016-09-01,0.0,0.0,0.0,0.0,0.0,20,20,0,40,40.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,20,20,0,40,40.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,21,21,0,42,42.0
2016-12-01,0.0,0.0,0.0,0.0,0.0,20,20,0,40,40.0
2017-01-01,0.023151232403438783,1.0,0.0,0.0,1.0,20,20,0,40,41.0
2017-02-01,0.0,1.0,0.0,0.0,1.0,20,20,0,40,41.0
2017-03-01,0.0,1.0,0.0,0.0,1.0,20,20,3,43,44.0
2017-04-01,0.0,1.0,0.0,0.0,1.0,20,20,7,47,48.0
2017-05-01,0.0,1.0,0.0,0.0,1.0,20,20,12,52,53.0
2017-06-01,0.0,1.0,0.0,0.0,1.0,20,20,16,56,57.0
2017-07-01,0.0,1.0,0.0,0.0,1.0,19,19,19,57,58.0
2017-08-01,0.0,1.0,0.0,0.0,1.0,20,20,20,60,61.0
2017-09-01,0.0,1.0,0.0,0.0,1.0,20,20,20,60,61.0
2017-10-01,0.1814646833826634,2.0,1.0,1.0,4.0,20,20,20,60,64.0
2017-11-01,0.004998448638981782,2.0,1.0,1.0,4.0,20,20,20,60,64.0
2017-12-01,0.0,2.0,1.0,1.0,4.0,18,16,16,50,54.0
2018-01-01,0.0,1.0,1.0,1.0,3.0,19,17,12,48,51.0
2018-02-01,0.0,1.0,1.0,1.0,3.0,18,16,7,41,44.0
2018-03-01,0.0,1.0,1.0,1.0,3.0,18,16,3,37,40.0
2018-04-01,0.0,1.0,1.0,1.0,3.0,19,17,0,36,39.0
2018-05-01,0.0,1.0,1.0,1.0,3.0,20,20,0,40,43.0
2018-06-01,0.0,1.0,1.0,1.0,3.0,20,20,0,40,43.0
2018-07-01,0.0,1.0,1.0,1.0,3.0,19,19,0,38,41.0
2018-08-01,0.0,1.0,1.0,1.0,3.0,20,20,0,40,43.0
2018-09-01,0.0,1.0,1.0,1.0,3.0,20,20,0,40,43.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,20,20,0,40,40.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,20,20,0,40,40.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,20,20,2,42,42.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,20,20,7,47,47.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,20,20,11,51,51.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,20,20,15,55,55.0
2019-04-01,0.0,0.0,0.0,0.0,0.0,20,20,20,60,60.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,20,20,20,60,60.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,20,20,20,60,60.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,20,20,20,60,60.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,20,20,20,60,60.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,20,20,20,60,60.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,20,20,20,60,60.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,20,20,20,60,60.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,20,20,20,60,60.0
2020-01-01,0.0,0.0,0.0,0.0,0.0,18,20,20,58,58.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,14,20,20,54,54.0
2020-03-01,0.004468358100986715,0.0,0.0,0.0,0.0,9,17,19,45,45.0
2020-04-01,0.010271405820104931,0.0,0.0,0.0,0.0,8,18,20,46,46.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,5,18,20,43,43.0
2020-06-01,0.0,0.0,0.0,0.0,0.0,4,18,20,42,42.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,4,14,20,38,38.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,4,13,20,37,37.0
