<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ad81a7cb39b0ab06723e59696c32134a542b9d9aea9583bc14dfee259cf23a3a
size 13095
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,2000,2020,2200,5600,6400,5600,6200,4900,3320,4500,11758,8500,7424,8303,9175,6838,2600,18000,1700,500,800,750
ALLAHABAD,2300,2000,2050,5300,6200,4800,6350,4800,3400,3500,13800,9500,7300,8500,9500,7200,2800,16500,1620,750,950,900
AMRITSAR,2700,1900,2100,4500,6000,4700,4500,4250,3600,4000,10000,8000,7100,8200,8000,NR,3200,19000,1700,800,1700,1800
BATHINDA,2300,1700,2100,7000,7900,8000,6900,5800,3700,5000,11000,9230,7802,8351,8901,NR,4800,18000,1700,800,1600,2300
CHANDIGARH,2550,2100,2400,5200,5300,5150,6800,4800,3400,4200,12600,9650,7300,8400,8550,NR,2900,20000,1500,900,1450,2000
DEHRADUN,2200,1900,2000,6000,6500,7000,6700,7000,3300,4000,12800,7866,8000,7466,9633,NR,3250,20000,1580,1000,1500,1600
DELHI,2675,2095,2300,5650,6950,6450,6850,5100,3320,NR,13919,10989,8278,9451,10476,7253,3000,19000,1620,625,675,1450
DHARAMSHALA,2400,NR,2300,5800,7300,6300,7800,6300,4200,NR,11325,12300,8300,8800,9800,7300,3800,18800,1650,1300,1800,2800
GORAKHPUR,2100,1900,2300,5500,6000,5000,7200,4600,3300,4000,14285,10439,5824,8131,10769,6593,3400,16000,1700,1000,1400,1400
GURGAON,2800,1800,2000,5200,6500,6400,6000,5200,3400,4100,14600,8600,8791,9450,10109,7912,3500,21500,1600,2000,1700,1800
HALDWANI,2200,1900,2000,6000,7000,7200,7200,6900,3400,4200,12666,8333,7666,7666,9333,NR,3200,18000,1580,1000,1500,1600
HARIDWAR,2300,2000,2200,6400,6500,7400,6600,6800,3300,4000,13000,7333,7866,7666,10000,NR,3400,19000,1580,1000,1600,1650
HISAR,2800,1735,2000,5500,6500,6200,6500,5000,3400,4000,14285,10109,8667,10256,9890,8400,2800,16500,1550,1700,2000,2500
JAMMU,2800,2050,2300,5700,6800,6300,7000,5200,3550,4000,NR,11100,8000,9000,9500,6800,3500,22000,1620,500,1350,NR
JHANSI,2340,1890,2040,5500,6500,5700,5800,4650,3600,4200,NR,9200,8000,7600,NR,NR,3325,NR,1480,525,530,690
KANPUR,2450,1800,2000,6200,7500,6300,6400,5000,3900,NR,10600,9800,6500,8800,9600,7000,3800,12000,1200,1300,1800,2200
KARNAL,2190,1850,2150,4800,7500,6800,6500,4500,3100,4300,14500,9266,8000,8333,9400,6900,3400,14000,1600,1500,1650,1100
LUCKNOW,2360,1735,2030,5600,5800,5900,6850,4910,3200,4750,11571,9875,6875,8879,9120,8505,2690,18360,1550,680,1000,1200
LUDHIANA,2600,1900,2100,5200,6200,5400,6700,4900,3200,4200,10000,9340,7802,8461,9340,NR,3100,19500,1600,900,1500,2000
MANDI,2600,NR,2400,6400,7200,6900,7300,5000,3400,NR,NR,11800,7800,8200,NR,NR,2500,NR,1650,600,1200,2300
MEERUT,2770,1890,2250,5690,6275,5700,6175,5650,3320,NR,NR,9200,8100,8300,NR,7550,2305,NR,NR,590,890,855
PANCHKULA,2500,1800,2000,5800,6200,5800,5900,5700,3600,4500,15000,9000,8000,8500,8700,7000,3500,18000,1700,1800,2000,2200
RUDRAPUR,2100,1900,2000,6100,7000,7500,6500,6700,3200,4000,12600,8333,7666,7666,9666,NR,3200,19000,1580,1000,1500,1600
SHIMLA,2800,NR,2250,5800,6100,6100,6500,5300,3600,2800,14835,11978,8791,8901,NR,NR,3500,16000,1700,2000,2000,2000
SOLAN,3200,NR,2300,6000,6700,6500,7200,5300,3700,NR,NR,13406,9340,8901,NR,8351,3900,16500,1740,1000,1700,1500
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,2400,2000,2200,7000,7100,7500,8500,6600,3700,NR,14505,12747,8901,9725,11538,7417,4700,20000,NR,900,1700,1500
AHMEDABAD,2100,1900,2000,5500,6300,5400,6200,5100,3400,NR,10300,8500,6967,8233,8133,7333,4100,20500,1500,1600,1500,2300
AMBIKAPUR,2300,1800,2300,7200,7200,4800,7200,4800,3500,NR,9560,10769,5274,9670,11318,8791,3800,19500,900,1200,1600,1200
BHOPAL,2200,1800,2000,5100,7000,6200,6600,5400,3400,4300,10000,9300,6500,8800,8200,6800,4200,20000,1400,1300,800,1000
BHUJ,1980,1900,2100,5600,8400,5700,6500,5400,3400,NR,9800,8333,6667,7333,8400,6767,4000,19000,1250,1400,1300,2000
BILASPUR,2400,2250,2700,4800,6300,7000,6700,4700,3500,3500,11000,8100,8100,8000,8000,7200,3700,17000,1700,1800,1600,1250
DURG,2500,2500,2300,6000,7000,5500,7000,5000,3300,4500,12000,10500,6300,8600,8900,7900,3300,18000,800,800,1000,700
GWALIOR,2600,2000,2200,5800,7100,6200,6800,5000,3400,4200,11000,8400,8000,8200,8800,7200,3200,18000,1500,1000,1200,1200
INDORE,2500,1700,1900,5100,6000,6100,6200,5200,3500,4100,10100,9000,6700,8500,8100,NR,4200,19000,1200,1300,1600,900
JABALPUR,2300,2100,2300,5500,5600,5800,6700,4800,3470,4700,12000,9600,6800,7900,8800,7800,3300,20700,800,1800,2250,1250
JAGDALPUR,2300,2900,2500,5000,5400,5400,5500,4700,3000,4200,9600,9900,6300,7500,8500,6500,3800,18000,800,950,1100,700
JAIPUR,2400,2150,2000,5400,6400,5500,6800,4800,3300,3500,11852,9333,7000,8400,9852,NR,3000,12500,1520,900,800,1000
JODHPUR,2700,1800,2000,5000,6100,5200,5800,5000,3700,4000,12200,9500,7000,8200,10000,NR,3600,22000,1500,1000,2000,1600
KOTA,2600,1900,2000,5600,5700,5200,6100,5200,3200,3700,11600,9000,6900,8500,8600,NR,3000,22000,1500,1000,1000,1000
MUMBAI,2700,3000,2500,6000,6100,5800,7600,5100,3072,3900,10150,8400,7750,7300,7375,6060,3800,24100,1600,1000,750,1600
NAGPUR,3000,2400,2783,6100,6400,6167,6367,5017,3433,3983,11364,8693,NR,8658,9542,8400,4147,12963,1450,1000,650,900
NASHIK,2283,2183,2017,6450,5267,5433,5433,4600,3700,3400,11467,10200,7533,6933,8267,6833,3800,24200,1200,633,600,1000
PANAJI,3300,2925,2620,6650,6650,7350,8100,5700,3250,NR,NR,NR,7289,NR,10219,7692,4100,NR,860,2250,1500,3300
PUNE,4583,2700,2733,6067,6420,6317,7200,5300,3235,3533,11233,14645,6567,8400,8500,6933,2588,21700,1483,1000,767,1533
RAIPUR,2300,2400,2000,5700,6600,5800,6200,4500,3270,3800,10700,8860,6700,8600,8800,7500,3500,16000,800,600,600,600
