<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9ad3885860e702786e6f9b1bcec30723ab629e012e051e58f0034bc4dd04db83
size 12892
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,2000,1710,1900,5300,5700,4900,5500,4500,3750,4500,11758,8107,7424,8009,9175,6838,2700,18000,1700,500,2000,550
ALLAHABAD,1800,1750,1850,4800,5500,5000,5200,4500,3600,3500,13300,9500,7000,8500,9500,7000,3200,16500,1600,800,2200,2000
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,2250,1700,2100,7000,7900,8000,6800,6000,4150,NR,14285,9230,7802,8351,8901,NR,4300,18000,1700,600,NR,NR
CHANDIGARH,2550,2100,2400,6400,6000,5950,6000,5000,4050,4200,12550,10200,6900,8100,8700,NR,3600,20000,1500,600,2800,1800
DEHRADUN,2100,1800,1900,6800,8000,8000,7500,7800,4000,4000,12800,7866,8000,7466,9333,NR,4000,20000,1580,1300,3000,2400
DELHI,2680,1800,1960,4950,6450,6000,6350,4850,3700,NR,13993,10623,8425,9524,10623,7546,2800,18500,1540,400,1750,550
DHARAMSHALA,2400,NR,2200,6300,7300,6800,6300,6300,4000,NR,11325,11325,8300,8300,8800,6800,3800,18800,1650,800,2800,1800
GORAKHPUR,2100,1650,2000,5000,6100,4000,7000,4500,3500,4000,14285,10439,5824,8021,10769,6593,3000,16000,1700,600,2500,800
GURGAON,2700,1650,2000,5000,6800,7300,6400,5400,3300,4000,10533,9667,8133,8400,8400,7600,4000,25700,1600,900,3200,1100
HALDWANI,2000,1850,2000,6700,7800,8000,7900,8000,4000,4000,12666,8333,7666,7666,9333,NR,3900,19500,1580,1100,3300,2500
HARIDWAR,2200,1850,2200,7000,8000,8500,7600,8000,4000,4000,13000,7333,7866,7666,10000,NR,3800,19000,1580,1300,3100,3000
HISAR,3000,1650,2200,6500,8000,7500,7000,7000,3900,3600,11000,9000,7000,8500,8000,6000,3400,18000,1550,500,3000,1600
JAMMU,2800,1900,2100,5100,6600,6300,6600,4800,3900,3700,NR,10500,8200,9000,9200,6900,3200,22000,1600,600,2450,1350
JHANSI,2080,1510,1800,5350,6350,5300,6300,4550,3510,4200,NR,8150,7600,8000,NR,NR,2950,NR,NR,525,1525,550
KANPUR,2350,1530,1950,6000,6200,5500,5300,5000,3900,NR,11538,9300,6400,8500,9500,6500,3800,12000,1200,800,1800,1900
KARNAL,2100,1760,2100,5800,7400,6700,6500,5000,3800,4530,15000,9000,7450,7850,10000,6900,3400,16300,1600,900,3900,2600
LUCKNOW,2350,1660,1850,5900,5650,6500,6650,4650,3790,4700,10769,10109,8241,8791,9340,7692,3620,NR,1540,680,2750,1200
LUDHIANA,2600,1700,2100,6600,6200,6800,6400,6500,4000,4400,14270,8340,7846,8351,9230,NR,4100,18200,1540,800,2200,1800
MANDI,3100,NR,2250,5600,6700,6200,6900,4900,3500,NR,NR,11100,7833,8200,NR,NR,2700,16000,1600,600,2800,1400
MEERUT,2690,1680,2050,5140,6325,6080,6270,5200,3650,NR,NR,NR,NR,NR,NR,NR,2555,NR,NR,370,2250,710
PANCHKULA,2200,2000,2200,5800,6900,5800,6000,5200,3800,4500,14650,9333,6800,7300,9600,6800,3600,16000,1550,1000,2500,2200
RUDRAPUR,1950,1750,2000,6700,8000,9500,7600,7800,4000,4000,12600,8333,7666,7666,9666,NR,3900,19000,1580,1100,3200,2500
SHIMLA,2800,NR,2250,6100,6100,6100,6500,5300,3800,2800,14835,11648,8791,8791,NR,NR,3700,16000,1600,800,3000,1500
SOLAN,3200,NR,2100,6200,6600,6200,6500,NR,3500,NR,NR,12307,8791,8791,NR,7692,3300,16500,1640,700,2800,2500
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,2350,1780,2150,7200,6700,7500,7600,5700,3800,NR,14505,12857,8901,9725,11758,7417,4900,20000,NR,800,2500,1000
AHMEDABAD,2300,1800,2200,6000,5800,5600,6200,4800,3800,NR,10700,8900,6867,7733,7733,6533,5000,20500,1600,1600,3000,1600
AMBIKAPUR,NR,1700,2250,6800,6500,5200,6500,4200,3600,3500,9010,9560,6373,9340,10439,NR,3200,20000,800,700,4000,500
