<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:76626ed7f76d648098fba7ee7567391d88f68cf9a3203c04a9720a3996c43ce6
size 33084
=======
DATE,ARRIVAL
2016-01-01,20.0
2016-01-02,14.0
2016-01-03,20.0
2016-01-04,20.0
2016-01-05,30.0
2016-01-06,25.0
2016-01-07,20.0
2016-01-08,25.0
2016-01-09,15.0
2016-01-10,28.0
2016-01-11,10.0
2016-01-12,15.0
2016-01-13,15.0
2016-01-14,20.0
2016-01-15,22.0
2016-01-16,22.0
2016-01-17,22.0
2016-01-18,3.0
2016-01-19,15.0
2016-01-20,5.0
2016-01-21,20.0
2016-01-22,20.0
2016-01-23,20.0
2016-01-24,15.0
2016-01-25,5.0
2016-01-26,20.0
2016-01-27,20.0
2016-01-28,28.0
2016-01-29,36.0
2016-01-30,20.0
2016-01-31,20.0
2016-02-01,20.0
2016-02-02,20.0
2016-02-03,20.0
2016-02-04,26.0
2016-02-05,2.5
2016-02-06,27.0
2016-02-07,20.0
2016-02-08,25.0
2016-02-09,10.0
2016-02-10,12.0
2016-02-11,20.0
2016-02-12,20.00020925744936
2016-02-13,20.0
2016-02-14,18.0
2016-02-15,20.0
2016-02-16,22.0
2016-02-17,20.0
2016-02-18,18.0
2016-02-19,25.0
2016-02-20,25.0
2016-02-21,20.0
2016-02-22,30.0
2016-02-23,25.0
2016-02-24,5.0
2016-02-25,10.0
2016-02-26,18.0
2016-02-27,15.0
2016-02-28,20.0
2016-02-29,25.000000000000032
2016-03-01,30.0
2016-03-02,20.0
2016-03-03,35.0
2016-03-04,40.0
2016-03-05,25.0
2016-03-06,25.0
2016-03-07,30.0
2016-03-08,20.0
2016-03-09,20.0
2016-03-10,10.0
2016-03-11,12.0
2016-03-12,20.0
2016-03-13,20.0
2016-03-14,20.0
2016-03-15,30.0
2016-03-16,25.0
2016-03-17,30.0
2016-03-18,5.0
2016-03-19,22.0
2016-03-20,20.0
2016-03-21,25.0
2016-03-22,20.0
2016-03-23,30.0
2016-03-24,25.0
2016-03-25,20.0
2016-03-26,25.0
2016-03-27,20.0
2016-03-28,15.0
2016-03-29,15.0
2016-03-30,20.0
2016-03-31,17.5
2016-04-01,15.0
2016-04-02,35.0
2016-04-03,25.0
2016-04-04,20.0
2016-04-05,15.0
2016-04-06,20.0
2016-04-07,20.0
2016-04-08,15.0
2016-04-09,10.0
2016-04-10,5.0
2016-04-11,10.0
2016-04-12,10.0
2016-04-13,10.0
2016-04-14,10.0
2016-04-15,10.0
2016-04-16,10.0
2016-04-17,15.0
2016-04-18,20.0
2016-04-19,25.0
2016-04-20,15.0
2016-04-21,20.0
2016-04-22,20.0
2016-04-23,15.0
2016-04-24,18.0
2016-04-25,20.0
2016-04-26,22.0
2016-04-27,20.0
2016-04-28,18.0
2016-04-29,25.0
2016-04-30,15.0
2016-05-01,5.0
2016-05-02,5.0
2016-05-03,15.0
2016-05-04,10.0
2016-05-05,18.0
2016-05-06,14.0
2016-05-07,10.0
2016-05-08,22.0
2016-05-09,10.0
2016-05-10,20.0
2016-05-11,15.0
2016-05-12,20.0
2016-05-13,22.0
2016-05-14,18.0
2016-05-15,15.0
2016-05-16,10.0
2016-05-17,15.0
2016-05-18,10.0
2016-05-19,17.0
2016-05-20,15.0
2016-05-21,10.0
2016-05-22,12.0
2016-05-23,15.0
2016-05-24,18.0
2016-05-25,12.0
2016-05-26,7.0
2016-05-27,12.0
2016-05-28,15.0
2016-05-29,10.0
2016-05-30,24.0
2016-05-31,19.781674855778835
2016-06-01,15.0
2016-06-02,10.0
2016-06-03,2.0
2016-06-04,20.0
2016-06-05,12.0
2016-06-06,5.0
2016-06-07,15.0
2016-06-08,5.0
2016-06-09,9.0
2016-06-10,10.0
2016-06-11,10.0
2016-06-12,15.0
2016-06-13,12.0
2016-06-14,10.0
2016-06-15,12.5
2016-06-16,15.0
2016-06-17,13.711790189511056
2016-06-18,12.0
2016-06-19,10.0
2016-06-20,15.0
2016-06-21,13.708960143166756
2016-06-22,12.0
2016-06-23,10.0
2016-06-24,15.0
2016-06-25,12.5
2016-06-26,10.0
2016-06-27,15.0
2016-06-28,12.0
2016-06-29,20.0
2016-06-30,15.0
2016-07-01,10.0
2016-07-02,12.0
2016-07-03,12.0
2016-07-04,10.0
2016-07-05,8.0
2016-07-06,6.791530458069317
2016-07-07,6.0
2016-07-08,10.0
2016-07-09,8.0
2016-07-10,5.0
2016-07-11,4.999738431609248
2016-07-12,5.0
2016-07-13,10.0
2016-07-14,10.0
2016-07-15,10.0
2016-07-16,8.0
2016-07-17,5.0
2016-07-18,10.0
2016-07-19,10.0
2016-07-20,9.0
2016-07-21,8.0
2016-07-22,11.5
2016-07-23,15.0
2016-07-24,10.0
2016-07-25,20.0
2016-07-26,12.0
2016-07-27,10.0
2016-07-28,11.0
2016-07-29,12.0
2016-07-30,12.0
2016-07-31,9.5
2016-08-01,7.0
2016-08-02,7.0
2016-08-03,15.0
2016-08-04,12.0
2016-08-05,15.0
2016-08-06,12.0
2016-08-07,10.0
2016-08-08,10.0
2016-08-09,12.0
2016-08-10,12.0
2016-08-11,10.0
2016-08-12,12.5
2016-08-13,12.0
2016-08-14,10.0
2016-08-15,12.5
2016-08-16,15.0
2016-08-17,10.0
2016-08-18,12.0
2016-08-19,11.0
2016-08-20,10.0
2016-08-21,16.0
2016-08-22,15.0
2016-08-23,12.0
2016-08-24,16.0
2016-08-25,12.0
2016-08-26,20.0
2016-08-27,26.04168301768495
2016-08-28,30.0
2016-08-29,20.0
2016-08-30,12.0
2016-08-31,12.243812014910386
2016-09-01,12.5
2016-09-02,25.0
2016-09-03,15.0
2016-09-04,20.0
2016-09-05,15.0
2016-09-06,12.0
2016-09-07,15.0
2016-09-08,20.0
2016-09-09,15.0
2016-09-10,15.0
2016-09-11,15.0
2016-09-12,15.0
2016-09-13,12.0
2016-09-14,10.0
2016-09-15,12.0
2016-09-16,8.0
2016-09-17,11.0
2016-09-18,8.5
2016-09-19,8.221994090675436
2016-09-20,8.0
2016-09-21,9.0
2016-09-22,10.0
2016-09-23,10.0
2016-09-24,8.0
2016-09-25,12.0
2016-09-26,8.0
2016-09-27,15.0
2016-09-28,12.0
2016-09-29,11.072894622621618
2016-09-30,10.29723998109405
2016-10-01,10.0
2016-10-02,11.0
