<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3ad27a48c3820dccd4e910a8e91bc04435939ceeff6debda50448b80e5238b59
size 17563
=======
STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2016-01-01,2016-02-13,,,,
2016-01-08,2016-02-20,,,,
2016-01-15,2016-02-27,,,,
2016-01-22,2016-03-05,,,,
2016-01-29,2016-03-12,,,,
2016-02-01,2016-03-15,10150.0,1508.0952382086166,10500.0,Normal
2016-02-08,2016-03-22,9950.0,1565.0,10500.0,Normal
2016-02-15,2016-03-29,9850.0,1670.0,10500.0,Normal
2016-02-22,2016-04-05,9700.0,1671.25,10500.0,Normal
2016-02-29,2016-04-12,9600.0,1592.5,10500.0,Normal
2016-03-07,2016-04-19,9600.0,1562.5,10500.0,Normal
2016-03-14,2016-04-26,9650.0,1542.5,10500.0,Normal
2016-03-21,2016-05-03,9650.0,1525.9722220987653,10500.0,Normal
2016-03-28,2016-05-10,9750.0,1507.5,10500.0,Normal
2016-04-04,2016-05-17,9750.0,1507.5,10500.0,Normal
2016-04-11,2016-05-24,9750.0,1507.5,10500.0,Normal
2016-04-18,2016-05-31,9750.0,1487.5,10500.0,Normal
2016-04-25,2016-06-07,9750.0,1492.5,10500.0,Normal
2016-05-02,2016-06-14,9750.0,1492.5,10500.0,Normal
2016-05-09,2016-06-21,9750.0,1492.5,10500.0,Normal
2016-05-16,2016-06-28,9700.0,1540.0,10500.0,Normal
2016-05-23,2016-07-05,9550.0,1587.5,10500.0,Normal
2016-05-30,2016-07-12,9550.0,1597.5,10500.0,Normal
2016-06-06,2016-07-19,9500.0,1637.5,10500.0,Normal
2016-06-13,2016-07-26,9500.0,1647.5,10500.0,Normal
2016-06-20,2016-08-02,9500.0,1647.5,10500.0,Normal
2016-06-27,2016-08-09,9250.0,1555.2777775308641,10500.0,Normal
2016-07-04,2016-08-16,8626.562500549317,1473.8749999121094,10500.0,Normal
2016-07-11,2016-08-23,8550.0,1487.0,10500.0,Normal
2016-07-18,2016-08-30,8600.0,1470.808441489339,10500.0,Normal
2016-07-25,2016-09-06,8600.0,1472.7370130012437,10500.0,Normal
2016-08-01,2016-09-13,8500.0,1484.4740260024878,10500.0,Normal
2016-08-08,2016-09-20,8300.0,1538.0,10500.0,Normal
2016-08-15,2016-09-27,8200.0,1590.0,10500.0,Normal
2016-08-22,2016-10-04,7915.747349218386,1644.349771871773,10500.0,Anomaly
2016-08-29,2016-10-11,7850.0,1697.5107862304612,10500.0,Anomaly
2016-09-05,2016-10-18,7608.290816638901,1751.9811728003783,10500.0,Anomaly
2016-09-12,2016-10-25,7600.0,1751.4033808826248,10500.0,Anomaly
2016-09-19,2016-11-01,7600.0,1675.5816327280295,10200.0,Anomaly
2016-09-26,2016-11-08,7600.0,1580.0,10200.0,Anomaly
2016-10-03,2016-11-15,7600.0,1576.0,10200.0,Anomaly
2016-10-10,2016-11-22,7500.0,1592.0,10200.0,Anomaly
2016-10-17,2016-11-29,7500.0,1519.6666666467627,10200.0,Anomaly
