<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:78b7f6532d25d6aa001183f6d7f0199afbafdb587ceaefebeb924ec965bb461e
size 19636
=======
STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2016-01-01,2016-02-13,,,,
2016-01-08,2016-02-20,,,,
2016-01-15,2016-02-27,,,,
2016-01-22,2016-03-05,,,,
2016-01-29,2016-03-12,,,,
2016-02-01,2016-03-15,7800.0,1125.0,10500.0,Anomaly
2016-02-08,2016-03-22,7800.0,1128.125000001389,10500.0,Anomaly
2016-02-15,2016-03-29,7700.0,1191.3194444444443,10500.0,Anomaly
2016-02-22,2016-04-05,7700.0,1200.3472222222224,10500.0,Anomaly
2016-02-29,2016-04-12,7700.0,1200.3472222222224,10500.0,Anomaly
2016-03-07,2016-04-19,7700.0,1211.8055555555557,10500.0,Anomaly
2016-03-14,2016-04-26,7700.0,1201.736111111111,10500.0,Anomaly
2016-03-21,2016-05-03,7700.0,1194.0972222222224,10500.0,Anomaly
2016-03-28,2016-05-10,7700.0,1203.125,10500.0,Anomaly
2016-04-04,2016-05-17,7700.0,1203.125,10500.0,Anomaly
2016-04-11,2016-05-24,7700.0,1233.6805555555557,10500.0,Anomaly
2016-04-18,2016-05-31,7700.0,1206.9444444444443,10500.0,Anomaly
2016-04-25,2016-06-07,7700.0,1179.1666666666667,10500.0,Anomaly
2016-05-02,2016-06-14,7593.055554938272,1156.627859554674,10500.0,Anomaly
2016-05-09,2016-06-21,7500.0,1114.5833333333333,10500.0,Anomaly
2016-05-16,2016-06-28,7500.0,1071.875,10500.0,Anomaly
2016-05-23,2016-07-05,7500.0,1068.75,10500.0,Anomaly
2016-05-30,2016-07-12,7550.0,1062.5,10500.0,Anomaly
2016-06-06,2016-07-19,7550.0,1053.125,10500.0,Anomaly
2016-06-13,2016-07-26,7800.0,1003.1249999999999,10500.0,Anomaly
2016-06-20,2016-08-02,7800.0,996.875,10500.0,Anomaly
2016-06-27,2016-08-09,7900.0,965.6249999999999,10500.0,Anomaly
2016-07-04,2016-08-16,7900.0,957.4942127765922,10500.0,Anomaly
2016-07-11,2016-08-23,7900.0,1009.3749999999999,10500.0,Anomaly
2016-07-18,2016-08-30,7900.0,997.9166666666665,10500.0,Anomaly
2016-07-25,2016-09-06,7900.0,997.9166666666665,10500.0,Anomaly
2016-08-01,2016-09-13,7900.0,1039.5833333333333,10500.0,Anomaly
2016-08-08,2016-09-20,7900.0,1039.5833333333333,10500.0,Anomaly
2016-08-15,2016-09-27,7900.0,1119.7916666666667,10500.0,Anomaly
2016-08-22,2016-10-04,7900.0,1241.2202380527212,10500.0,Anomaly
2016-08-29,2016-10-11,7900.0,1241.6666666666667,10500.0,Anomaly
2016-09-05,2016-10-18,7900.0,1244.7916666666667,10500.0,Anomaly
2016-09-12,2016-10-25,7500.0,1357.2916666666667,10500.0,Anomaly
2016-09-19,2016-11-01,7500.0,1323.9583333333333,10500.0,Anomaly
2016-09-26,2016-11-08,7500.0,1222.9166666666667,10500.0,Anomaly
