<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:566f2293c19234da8f5d1e6be6d9eff9a823daedb93d6078427a5415037f901c
size 9424
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,19,17,19,63,150,140,90,75,34,48,121,100,66,NR,NR,NR,28,300,18,7,20,30
ALLAHABAD,20,19,20,60,125,90,115,75,34,40,150,114,73,NR,NR,NR,32,200,15,12,22,28
AMRITSAR,32,18,22,65,147,132,104,94,36,44,135,102,75,86,100,NR,41,205,18,11,20,27
BATHINDA,26,18,22,68,160,130,115,105,37,42,161,120,76,90,109,NR,45,210,18,6,24,30
CHANDIGARH,28,18,22,65,145,125,100,85,32,44,122,100,72,86,100,NR,35,225,17,10,18,28
DEHRADUN,23,21,22,70,142,120,120,103,32,38,135,95,80,87,105,NR,35,230,17,15,22,30
DELHI,29,19,21,74,159,144,104,92,35,38,150,138,76,86,105,NR,44,201,17,13,29,39
DHARAMSHALA,30,NR,22,70,170,140,100,90,36,40,120,140,75,75,90,65,35,180,18,10,20,40
GORAKHPUR,19,18,21,58,140,100,120,72,33,40,NR,125,60,NR,NR,NR,38,280,20,8,20,30
GURGAON,28,18,21,63,160,140,107,NR,34,48,118,110,74,87,92,70,36,180,18,20,23,32
HALDWANI,23,20,22,70,138,120,115,105,32,38,135,90,78,87,110,NR,35,230,17,14,25,30
HARIDWAR,22,22,22,72,140,120,110,98,32,38,135,98,75,82,108,NR,35,210,17,15,28,30
HISAR,29,16,19,63,162,128,87,79,30,46,110,105,71,77,92,NR,34,180,16,8,20,30
JAMMU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JHANSI,25,18,20,70,160,120,105,80,30,50,NR,90,67,NR,NR,NR,38,NR,15,8,15,20
KANPUR,20,18,20,75,160,140,115,90,34,50,115,115,70,NR,NR,NR,32,190,14,8,20,20
KARNAL,23,18,22,64,155,120,95,84,31,43,133,89,72,84,99,72,38,180,17,10,25,40
LUCKNOW,23,17,20,70,125,155,105,80,34,47,125,110,60,NR,NR,NR,40,230,16,10,25,25
LUDHIANA,25,18,20,65,155,145,100,95,32,42,135,100,75,85,105,60,40,185,16,10,20,35
MANDI,30,NR,21,75,166,145,110,90,31,28,NR,148,71,78,NR,NR,29,180,17,10,20,35
MEERUT,26,17,22,60,130,110,90,80,32,40,NR,90,NR,NR,NR,NR,30,150,16,8,25,30
PANCHKULA,25,19,23,65,160,125,95,NR,32,45,130,95,75,84,103,NR,45,180,20,12,25,35
RUDRAPUR,22,20,22,70,142,125,110,103,30,38,130,90,77,82,105,NR,35,215,17,15,24,32
SHIMLA,30,NR,22,68,152,130,102,86,32,30,142,142,83,82,NR,NR,38,180,17,15,25,30
SOLAN,30,NR,21,72,150,131,97,91,34,34,137,151,79,80,98,62,34,175,18,8,20,40
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,25,19,22,75,155,118,118,83,37,45,140,125,70,NR,NR,NR,45,250,16,9,22,38
AHMEDABAD,28,22,25,64,126,138,100,75,26,42,107,85,57,75,83,58,50,284,17,14,25,28
AMBIKAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BHOPAL,23,18,21,60,140,130,98,70,35,38,120,95,60,69,85,57,38,250,14,12,18,30
BHUJ,26,20,22,70,140,150,110,78,32,48,113,84,60,77,84,52,45,260,15,12,30,25
BILASPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DURG,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GWALIOR,27,15,19,56,135,125,95,70,34,38,125,93,65,60,90,55,32,NR,17,12,20,25
INDORE,25,18,20,60,138,126,96,70,35,37,115,100,63,70,84,NR,37,220,13,12,17,30
JABALPUR,26,18,19,64,135,120,98,80,32,40,122,105,62,72,85,57,36,210,12,12,20,25
JAGDALPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAIPUR,27,21,23,59,120,120,76,70,33,34,113,85,55,72,94,NR,26,175,16,8,15,15
JODHPUR,27,18,20,60,120,116,100,90,32,30,115,100,70,90,105,NR,30,220,16,12,25,16
KOTA,25,16,21,68,155,150,110,98,32,35,130,90,62,85,98,85,35,175,15,8,14,30
MUMBAI,30,32,30,76,160,172,130,94,31,41,114,104,94,80,82,58,50,250,18,19,30,36
NAGPUR,27,24,30,65,134,137,100,71,30,31,115,102,79,89,100,76,40,220,16,24,22,34
NASHIK,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANAJI,36,31,25,80,140,180,130,95,34,44,175,173,97,92,98,63,45,240,16,25,33,45
PUNE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RAIPUR,21,24,27,70,142,127,100,72,36,38,120,96,64,80,90,65,36,180,9,14,22,28
RAJKOT,23,20,23,68,142,145,110,77,30,48,109,87,53,74,84,52,40,280,19,12,11,14
REWA,27,19,22,66,136,128,105,86,32,40,120,100,70,72,95,62,38,245,17,12,23,20
SAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SURAT,22,20,24,80,120,142,100,70,30,48,112,109,63,75,87,63,42,280,15,12,20,30
UDAIPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BALASORE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BERHAMPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BHAGALPUR,23,16,19,64,148,140,105,78,30,36,NR,110,60,84,142,66,34,260,10,10,20,18
