<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:577c478869072abd2eaa7eb481a7e92ecf16dfdaeebe4fc24fa20b016dd9a3c6
size 6582
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,30,18,22,60,99,97,103,88,33,41,135,94,75,83,100,NR,40,225,16,10,50,22
DELHI,29,19,21,67,132,110,96,96,30,38,154,121,75,85,99,NR,44,207,17,17,59,37
HISAR,28,16,19,65,116,102,86,86,28,46,110,85,70,77,92,NR,34,160,16,9,59,23
KARNAL,23,17,21,61,105,100,91,82,31,43,128,88,71,84,97,72,38,160,17,13,60,34
PANCHKULA,25,19,24,48,74,87,92,NR,32,45,130,95,75,90,105,NR,48,180,20,15,56,20
GURGAON,28,18,21,46,85,88,74,NR,34,48,118,91,74,87,92,70,36,180,17,18,52,28
SHIMLA,30,NR,22,65,135,115,105,95,30,30,142,131,83,82,NR,NR,38,180,17,16,65,25
MANDI,30,NR,20,64,110,105,100,98,31,28,NR,116,76,80,NR,NR,29,180,17,15,70,30
DHARAMSHALA,24,NR,20,65,120,115,95,100,33,40,131,126,82,82,98,71,35,170,18,15,58,25
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,32,17,20,68,145,114,88,100,34,40,135,122,75,105,112,83,40,240,17,20,55,40
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUDHIANA,25,18,20,55,90,80,95,85,30,42,135,100,75,85,105,60,40,185,16,15,65,30
BATHINDA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUCKNOW,23,17,20,70,120,120,95,100,30,48,128,105,72,NR,NR,NR,40,230,16,12,50,40
KANPUR,18,16,18,65,125,110,109,95,28,50,115,105,80,NR,NR,NR,38,190,14,8,60,50
VARANASI,28,17,20,65,135,80,105,82,30,45,125,100,75,NR,NR,NR,40,245,16,13,60,40
