<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:028766959f0b914b07a0657b164168f05906274683388d4ab8e064d941d51cee
size 9185
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,32,19,22,80,82,75,80,80,42,44,140,98,80,85,105,NR,48,200,18,15,25,55
BATHINDA,29,19,23,80,88,91,80,70,NR,50,153,104,90,98,104,NR,NR,220,18,15,40,50
CHANDIGARH,28,23,25,74,65,70,66,58,42,44,128,105,75,85,92,NR,37,220,16,15,35,45
DEHRADUN,23,21,24,75,105,115,105,85,43,42,136,95,77,85,105,NR,38,230,18,22,25,40
DELHI,33,21,24,86,86,94,86,79,43,42,164,120,88,96,108,77,53,231,17,23,50,58
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,38,20,25,68,74,78,61,55,42,42,92,82,NR,82,94,70,45,280,18,16,45,53
HALDWANI,23,22,25,74,114,115,107,90,43,42,132,100,75,87,105,NR,37,230,18,20,24,50
HARIDWAR,25,22,25,76,115,117,107,88,43,43,136,96,80,86,108,NR,38,210,18,20,26,50
HISAR,34,20,24,85,80,80,80,65,42,40,120,100,80,95,95,64,40,230,18,10,50,70
