<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:6b4612de9d2b65fc1947149482931c0238bef9c256e6634c37ef8b032b7fadd9
size 9441
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,18,17,19,77,135,140,75,76,38,48,122,90,74,75,95,67,35,200,18,15,12,25
ALLAHABAD,20,18,20,72,122,97,110,73,38,40,150,111,75,85,109,67,31,190,15,10,20,22
AMRITSAR,30,18,22,66,137,129,96,86,NR,NR,135,99,74,84,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,26,19,23,85,170,185,115,100,42,42,164,104,NR,92,115,NR,42,210,18,14,12,9
CHANDIGARH,28,18,22,68,142,132,92,76,36,44,122,100,72,86,100,NR,35,225,17,18,14,18
DEHRADUN,23,21,23,70,140,135,120,95,40,38,135,92,75,87,100,NR,34,230,17,20,18,22
DELHI,28,19,22,89,151,162,95,91,40,38,156,121,79,88,105,NR,46,207,17,25,21,33
DHARAMSHALA,24,NR,22,80,155,160,100,100,40,40,120,125,80,80,90,65,35,180,18,15,15,20
GORAKHPUR,19,19,20,80,130,100,100,70,39,40,NR,110,60,80,120,62,38,180,NR,14,14,35
GURGAON,28,18,21,71,145,152,93,NR,34,48,118,NR,74,92,92,70,36,180,18,20,22,25
HALDWANI,22,21,23,70,140,130,115,95,40,38,135,88,78,87,110,NR,36,230,17,19,20,22
HARIDWAR,23,21,23,75,140,135,120,95,40,38,135,95,75,82,108,NR,33,210,17,20,18,25
HISAR,30,16,20,73,150,150,85,74,38,46,110,95,68,78,85,NR,36,180,17,18,10,15
JAMMU,30,18,21,85,154,164,90,86,43,40,NR,134,80,115,130,101,44,240,18,25,18,20
JHANSI,25,20,22,75,145,140,90,80,38,50,NR,90,78,77,NR,NR,36,175,16,20,8,30
KANPUR,20,18,20,85,165,160,110,85,40,50,150,100,75,85,100,70,40,190,14,18,20,30
KARNAL,23,18,21,75,158,142,94,90,38,45,135,90,71,77,91,65,40,180,17,15,10,12
LUCKNOW,23,17,20,85,120,165,100,80,40,47,125,105,60,85,92,67,45,230,16,12,14,20
LUDHIANA,28,19,22,65,140,130,100,90,36,41,135,100,75,85,105,60,40,185,16,10,12,15
MANDI,30,NR,22,90,146,160,85,84,40,28,NR,137,76,79,NR,NR,34,180,17,20,14,15
MEERUT,28,18,22,76,140,150,95,85,38,50,NR,92,78,NR,NR,NR,35,180,NR,18,14,20
PANCHKULA,25,19,23,80,160,150,110,100,35,45,130,95,75,84,103,NR,40,180,20,13,10,10
RUDRAPUR,22,21,23,70,145,132,115,98,41,38,130,90,77,82,105,NR,36,220,17,20,19,23
SHIMLA,30,NR,22,80,154,147,95,85,40,30,148,136,80,83,NR,NR,38,180,17,15,15,20
SOLAN,30,NR,21,71,135,147,90,80,40,34,137,137,82,79,98,74,36,170,18,20,15,20
