<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2af7dd23b741f5626ce18fe6ffdd55261acc985af8bf45fb7353e3fa6451d834
size 9719
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,33,22,26,55,83,86,93,60,39,49,153,106,89,99,106,NR,37,220,20,35,40,50
DELHI,35,19,24,74,105,105,105,82,38,46,184,142,111,121,140,106,58,251,20,37,51,56
HISAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KARNAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANCHKULA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,33,NR,27,64,96,95,105,74,40,40,158,131,101,104,NR,NR,42,180,20,40,50,50
MANDI,33,NR,24,66,96,93,90,78,40,50,138,143,93,95,NR,NR,40,265,20,40,38,58
DHARAMSHALA,29,NR,25,65,95,100,100,80,41,40,120,150,100,100,120,85,46,200,20,40,45,60
SOLAN,33,NR,24,72,90,98,91,75,40,40,NR,159,115,112,NR,NR,46,200,20,40,50,50
SRINAGAR,58,30,35,80,100,80,110,70,45,40,NR,140,110,125,155,NR,40,280,20,50,50,60
JAMMU,38,22,26,75,100,100,96,82,42,45,NR,186,164,142,170,148,50,320,20,40,40,50
