<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9cad2f44ebfe16661ce7133125c82c362b8a98484abba082651faf2390c2a55d
size 2915
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
DELHI,22,14,16,34,72,72,85,56,31,24,112,66,55,58,70,NR,,149,12,14,15,39
SHIMLA,27,16,18,33,78,72,85,52,33,20,87,73,52,NR,NR,NR,,140,12,15,12,NR
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
JAMMU,23,15,16,32,72,NR,NR,NR,33,22,86,70,56,NR,NR,NR,,293,12,12,15,NR
AMRITSAR,18,13,16,28,70,60,67,54,31,28,73,65,50,57,59,NR,,NR,11,9,8,10
LUDHIANA,18,13,15,36,65,82,95,66,31,28,90,65,50,50,56,52,,NR,11,9,8,25
LUCKNOW,16,13,15,33,63,61,88,46,30,30,96,60,50,NR,NR,NR,,195,12,10,10,NR
KANPUR,14,12,14,32,65,70,75,48,31,29,115,56,45,NR,NR,NR,,140,12,10,10,NR
DEHRADUN,15,13,14,30,74,54,96,NR,32,24,78,56,51,55,NR,NR,,145,12,10,13,32
RAIPUR,19,15,19,30,64,65,85,45,30,23,95,75,55,58,68,NR,,170,10,10,10,NR
AHMEDABAD,19,14,16,29,62,73,87,45,28,26,73,51,49,NR,NR,NR,,180,12,12,12,21
RAJKOT,20,16,16,30,62,75,90,48,30,26,83,NR,48,NR,NR,NR,,240,12,12,12,30
BHOPAL,19,12,17,28,60,57,75,45,29,30,78,55,50,48,NR,46,,160,10,10,8,30
MUMBAI,20,19,19,34,66,78,91,52,30,26,74,66,54,NR,NR,NR,,153,12,11,11,NR
JAIPUR,22,14,15,27,63,67,69,45,30,23,85,53,45,54,61,NR,,120,11,8,10,28
PATNA,18,14,14,32,66,64,80,44,31,24,NR,62,51,60,66,52,,150,9,8,10,NR
RANCHI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
BHUBANESHWAR,16,NR,15,30,60,64,80,48,30,22,NR,61,51,NR,60,50,,180,11,7,10,NR
KOLKATA,19,NR,16,32,62,68,90,48,31,21,100,60,47,48,56,45,,100,8,6,13,NR
GUWAHATI,17,14,17,30,56,75,84,46,30,26,NR,57,50,48,55,50,,110,NR,9,12,NR
SHILLONG,18,NR,19,35,63,70,96,52,32,NR,68,57,54,55,58,48,,200,12,8,10,35
AIZAWL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
KOHIMA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
AGARTALA,20,NR,18,36,62,72,NR,58,34,26,NR,62,56,NR,NR,NR,,180,11,14,18,NR
VIJAYWADA,18,18,21,31,62,64,79,48,30,29,90,NR,NR,NR,NR,NR,,174,9,12,13,28
BENGALURU,19,19,17,28,60,67,80,NR,29,19,75,NR,50,50,56,46,,267,12,11,10,24
T.PURAM,23,21,22,39,62,74,79,58,30,23,68,78,55,65,65,47,,126,7,20,19,27
CHENNAI,20,22,23,32,72,80,90,50,29,21,85,66,58,NR,56,42,,240,12,14,12,32
DINDIGUL,20,21,23,30,68,82,80,NR,29,22,82,NR,53,NR,57,43,,220,9,18,20,35
HYDERABAD,19,19,21,31,66,73,83,53,31,26,80,69,45,NR,NR,NR,,150,9,12,12,23
Average Price,19.19,15.77,17.38,31.62,65.19,69.56,83.71,50.32,30.58,24.72,85.14,62.86,51.2,54.31,60.21,47.36,,174.25,10.8,11.19,12.04,27.93
Maximum Price,27,22,23,39,78,82,96,66,34,30,115,78,58,65,70,52,,293,12,20,20,39
Minimum Price,14,12,14,27,56,54,67,44,28,19,68,51,45,48,55,42,,100,7,6,8,10
Modal Price,19,14,16,30,62,68,80,48,30,26,78.8,66,50,48,56,49.3333333333333,,180,12,11,10,31.25
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
