<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7735501c22ab7138ca5d070e6821976381dbdd4e46eb3618dd3c2ee02db4eda3
size 12960
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,37,23,24,67,108,105,109,88,39,51,170,150,130,140,140,115,47,235,20,12,24,18
DELHI,30,NR,24,75,117,120,103,90,38,46,198,179,139,159,196,131,47,237,20,19,25,16
HISAR,32,21,25,75,115,105,105,95,38,50,190,165,140,158,175,140,38,240,20,15,20,10
KARNAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANCHKULA,34,22,26,70,110,115,105,90,38,52,209,176,154,176,209,143,45,240,20,16,21,21
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,35,NR,26,77,110,114,111,78,40,50,179,164,139,148,NR,NR,45,303,21,19,29,15
MANDI,35,NR,25,76,108,105,108,80,41,40,185,172,140,146,176,126,38,245,21,15,27,22
DHARAMSHALA,27,NR,25,82,111,111,110,89,41,40,NR,178,150,150,190,NR,42,280,21,15,20,20
SOLAN,33,NR,24,76,112,111,104,80,38,40,178,170,135,144,148,NR,39,260,21,15,25,15
UNA,31,NR,24,76,110,102,100,90,37,50,178,165,144,NR,178,144,42,235,21,15,20,15
BILASPUR-HP,39,NR,24,69,107,104,105,81,38,51,NR,158,135,137,NR,NR,34,330,19,14,25,18
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,35,22,25,80,120,119,115,90,44,45,NR,187,147,165,175,147,43,290,21,20,25,20
POONCH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,77,19,28,68,103,100,108,101,39,46,171,136,119,124,119,NR,57,252,26,20,33,32
