<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f23fd14ee136e1719053d681e351050468b28697b6c0d1f2d1279b573e88c9a2
size 2943
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
DELHI,22,14,16,34,72,72,88,57,30,23,111,66,55,58,70,NR,,149,12,13,11,17
SHIMLA,27,16,18,33,78,72,90,52,34,20,87,73,52,NR,NR,NR,,140,12,15,12,NR
SRINAGAR,22,NR,17,40,86,NR,NR,NR,41,22,NR,75,60,NR,NR,NR,,292,11,15,15,NR
JAMMU,23,14,16,32,73,NR,NR,NR,32,22,85,70,56,NR,NR,NR,,293,12,12,12,NR
AMRITSAR,16,12,14,25,72,60,68,54,32,28,76,70,48,55,59,NR,,NR,11,6,9,10
LUDHIANA,18,13,15,36,65,80,96,67,31,28,90,65,50,50,56,52,,NR,12,8,10,13
LUCKNOW,16,13,15,33,63,62,88,46,31,30,96,64,52,NR,NR,NR,,195,12,8,10,NR
KANPUR,14,13,15,32,65,65,82,48,31,29,115,54,45,NR,NR,NR,,140,12,8,8,NR
DEHRADUN,15,13,14,30,74,54,96,NR,31,24,78,55,51,55,NR,NR,,145,12,10,11,16
RAIPUR,19,15,19,28,64,65,85,45,29,23,95,75,55,59,69,NR,,170,10,10,10,NR
AHMEDABAD,19,14,16,30,62,73,90,45,30,26,73,51,49,NR,NR,NR,,180,12,10,12,23
RAJKOT,18,16,16,30,65,76,90,45,28,26,79,NR,48,NR,NR,NR,,240,12,12,10,25
BHOPAL,17,11,17,28,58,52,68,45,29,28,75,55,50,48,NR,46,,150,10,5,3,10
MUMBAI,20,19,19,33,67,76,93,51,30,26,74,66,54,NR,NR,NR,,153,12,11,11,NR
JAIPUR,22,14,15,26,63,66,74,46,28,23,82,53,45,54,61,NR,,120,11,8,8,18
PATNA,17,13,14,32,67,62,82,43,30,24,NR,62,52,60,66,52,,150,9,8,10,NR
RANCHI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
BHUBANESHWAR,16,NR,15,30,62,64,80,48,30,22,NR,61,51,NR,60,50,,180,11,6,10,NR
KOLKATA,19,NR,15,32,68,70,85,48,31,21,94,60,47,48,58,43,,100,8,6,12,NR
GUWAHATI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
SHILLONG,18,NR,19,35,63,70,97,52,32,NR,60,57,54,55,58,48,,200,12,8,10,35
AIZAWL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
KOHIMA,18,16,18,38,80,70,90,50,33,NR,NR,73,75,NR,NR,NR,,140,8,18,18,NR
AGARTALA,20,NR,18,36,62,72,70,60,34,24,NR,62,56,NR,NR,NR,,180,11,13,15,NR
VIJAYWADA,17,17,20,30,62,65,84,49,29,28,79,NR,42,NR,54,44,,173,9,11,11,22
BENGALURU,18,18,17,26,55,70,86,NR,28,19,72,NR,49,50,55,45,,267,12,11,10,16
T.PURAM,22,21,22,39,62,73,79,58,30,20,68,78,55,65,64,47,,126,7,20,18,24
CHENNAI,20,21,22,32,72,80,90,50,29,21,79,65,58,NR,56,42,,240,12,14,12,24
DINDIGUL,20,21,23,36,66,83,89,NR,29,22,76,NR,55,NR,57,43,,220,9,18,20,20
HYDERABAD,19,19,21,31,66,73,82,53,32,26,69,63,44,NR,55,44,,152,7,10,9,22
Average Price,18.96,15.59,17.26,32.11,67.11,69,84.88,50.55,30.89,24.2,82.41,64.04,52.15,54.75,59.87,46.33,,179.8,10.67,10.89,11.37,19.67
Maximum Price,27,21,23,40,86,83,97,67,41,30,115,78,75,65,70,52,,293,12,20,20,35
Minimum Price,14,11,14,25,55,52,68,43,28,19,60,51,42,48,54,42,,100,7,5,3,10
Modal Price,18,13,15,31,62,70,90,45,30,25.3333333333333,79,66.5714285714286,55,55,56.3333333333333,46.3333333333333,,160,12,8,10,18
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
