<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:c72ed6754779c183546856a99458e0b8f2d0cdb2c3b4ee8ed1f8a690b35f9c3d
size 37070
=======
DATE,ARRIVAL
2016-11-19,25.0
2016-11-20,21.0
2016-11-21,27.0
2016-11-22,29.606060582920108
2016-11-23,30.541666655729166
2016-11-24,31.0
2016-11-25,31.0
2016-11-26,30.749999981250003
2016-11-27,30.0
2016-11-28,28.0
2016-11-29,31.0
2016-11-30,31.0
2016-12-01,34.0
2016-12-02,35.0
2016-12-03,33.59999822222749
2016-12-04,30.250002777767488
2016-12-05,29.0
2016-12-06,34.5
2016-12-07,40.0
2016-12-08,37.5
2016-12-09,35.0
2016-12-10,32.87209301777988
2016-12-11,30.874999986816405
2016-12-12,29.21428569132653
2016-12-13,29.0
2016-12-14,32.0
2016-12-15,32.33333330833334
2016-12-16,30.0
2016-12-17,25.0
2016-12-18,24.5
2016-12-19,30.0
2016-12-20,24.0
2016-12-21,26.5
2016-12-22,24.0
2016-12-23,25.0
2016-12-24,27.0
2016-12-25,27.0
2016-12-26,27.0
2016-12-27,30.0
2016-12-28,25.0
2016-12-29,24.0
2016-12-30,25.0
2016-12-31,24.0
2017-01-01,24.309523789115648
2017-01-02,25.10606059779614
2017-01-03,26.0
2017-01-04,27.0
2017-01-05,21.0
2017-01-06,25.0
2017-01-07,27.6960784071511
2017-01-08,29.254385945521697
2017-01-09,30.0
2017-01-10,30.0
2017-01-11,29.0
2017-01-12,30.0
2017-01-13,30.0
2017-01-14,30.0
2017-01-15,30.0
2017-01-16,30.0
2017-01-17,28.0
2017-01-18,29.0
2017-01-19,31.0
2017-01-20,32.0
2017-01-21,34.0
2017-01-22,29.0
2017-01-23,24.0
2017-01-24,32.0
2017-01-25,27.0
2017-01-26,25.74999998125
2017-01-27,26.0
2017-01-28,27.0
2017-01-29,29.0
2017-01-30,31.0
2017-01-31,32.5
2017-02-01,34.0
2017-02-02,36.0
2017-02-03,28.0
2017-02-04,25.0
2017-02-05,25.5
2017-02-06,26.0
2017-02-07,26.0
2017-02-08,26.5
2017-02-09,27.0
2017-02-10,26.5
2017-02-11,25.0
2017-02-12,25.75
2017-02-13,26.5
2017-02-14,25.0
2017-02-15,25.0
2017-02-16,31.0
2017-02-17,29.5
2017-02-18,28.0
2017-02-19,29.0
2017-02-20,30.0
2017-02-21,30.0
2017-02-22,29.0
2017-02-23,25.0
2017-02-24,24.0
2017-02-25,26.0
2017-02-26,28.0
2017-02-27,30.0
2017-02-28,25.0
2017-03-01,27.0
2017-03-02,30.0
2017-03-03,26.0
2017-03-04,27.0
2017-03-05,27.7222222
2017-03-06,28.0
2017-03-07,27.5
2017-03-08,29.0
2017-03-09,95.0
2017-03-10,61.5
2017-03-11,28.0
2017-03-12,26.459768147852042
2017-03-13,28.930556273577373
2017-03-14,28.0
2017-03-15,24.0
2017-03-16,26.0
2017-03-17,26.5
2017-03-18,27.0
2017-03-19,27.5
2017-03-20,28.0
2017-03-21,30.0
2017-03-22,21.5
2017-03-23,22.0
2017-03-24,21.5
2017-03-25,28.0
2017-03-26,24.5
2017-03-27,21.0
2017-03-28,21.5
2017-03-29,25.0
2017-03-30,28.0
2017-03-31,22.5
2017-04-01,22.0
2017-04-02,27.25
2017-04-03,32.5
2017-04-04,23.0
2017-04-05,21.0
2017-04-06,21.0
2017-04-07,25.0
2017-04-08,24.5
2017-04-09,23.0
2017-04-10,21.5
2017-04-11,21.0
2017-04-12,21.5
2017-04-13,21.0
2017-04-14,24.0
2017-04-15,22.0
2017-04-16,23.5
2017-04-17,25.0
2017-04-18,24.0
2017-04-19,21.0
2017-04-20,22.0
2017-04-21,18.0
2017-04-22,24.0
2017-04-23,22.5
2017-04-24,21.0
2017-04-25,22.0
2017-04-26,24.0
2017-04-27,23.0
2017-04-28,22.5
2017-04-29,21.0
2017-04-30,20.099999976
2017-05-01,20.0
2017-05-02,21.5
2017-05-03,23.0
2017-05-04,18.0
2017-05-05,19.0
2017-05-06,22.0
2017-05-07,24.071428546938776
2017-05-08,25.0
2017-05-09,24.5
2017-05-10,22.0
2017-05-11,24.0
2017-05-12,27.0
2017-05-13,24.0
2017-05-14,21.8749999765625
2017-05-15,21.0
2017-05-16,22.0
2017-05-17,24.0
2017-05-18,22.0
2017-05-19,21.0
2017-05-20,22.0
2017-05-21,23.0
2017-05-22,24.0
2017-05-23,24.5
2017-05-24,25.0
2017-05-25,27.0
2017-05-26,22.0
2017-05-27,30.0
2017-05-28,27.25
2017-05-29,24.5
2017-05-30,25.0
2017-05-31,21.0
2017-06-01,28.0
2017-06-02,29.63157893407202
2017-06-03,30.0
2017-06-04,29.5
2017-06-05,29.0
2017-06-06,28.5
2017-06-07,35.0
2017-06-08,40.0
2017-06-09,31.0
2017-06-10,35.0
2017-06-11,38.24999998125
2017-06-12,40.0
2017-06-13,38.0
2017-06-14,30.0
2017-06-15,27.0
2017-06-16,28.0
2017-06-17,24.0
2017-06-18,23.0
2017-06-19,22.0
2017-06-20,21.0
2017-06-21,22.0
2017-06-22,23.0
2017-06-23,24.0
2017-06-24,21.0
2017-06-25,20.49999998125
2017-06-26,21.0
2017-06-27,22.0
2017-06-28,21.0
2017-06-29,22.0
2017-06-30,22.5
2017-07-01,21.5
2017-07-02,22.75
2017-07-03,24.0
2017-07-04,22.0
2017-07-05,24.0
2017-07-06,26.0
2017-07-07,28.0
2017-07-08,27.711537005364175
2017-07-09,25.0
2017-07-10,21.75000303818917
2017-07-11,22.0
2017-07-12,28.0
2017-07-13,28.5
2017-07-14,25.0
2017-07-15,30.0
2017-07-16,33.846153830621304
2017-07-17,35.0
2017-07-18,27.0
2017-07-19,35.0
2017-07-20,37.0
2017-07-21,35.0
2017-07-22,37.0
2017-07-23,29.5
2017-07-24,22.0
2017-07-25,27.0
2017-07-26,28.0
2017-07-27,29.0
2017-07-28,28.0
2017-07-29,26.5
2017-07-30,23.833333308333334
2017-07-31,20.0
2017-08-01,15.0
2017-08-02,19.0
2017-08-03,18.0
2017-08-04,19.0
2017-08-05,22.0
2017-08-06,18.5
2017-08-07,15.0
2017-08-08,12.309734505944084
2017-08-09,11.0
2017-08-10,22.0
2017-08-11,21.0
2017-08-12,25.0
2017-08-13,28.333333319444446
2017-08-14,30.0
2017-08-15,25.0
2017-08-16,30.0
2017-08-17,28.0
2017-08-18,30.0
2017-08-19,29.0
2017-08-20,27.0
2017-08-21,25.0
2017-08-22,27.0
2017-08-23,30.0
2017-08-24,28.0
2017-08-25,29.0
2017-08-26,28.0
2017-08-27,27.0
2017-08-28,26.0
2017-08-29,25.0
2017-08-30,24.0
2017-08-31,22.0
2017-09-01,20.0
2017-09-02,14.0
2017-09-03,11.7499999765625
2017-09-04,12.0
2017-09-05,14.0
2017-09-06,26.5
2017-09-07,27.0
2017-09-08,22.5
2017-09-09,30.0
2017-09-10,29.0
2017-09-11,28.0
2017-09-12,32.0
2017-09-13,26.5
2017-09-14,31.0
2017-09-15,32.0
2017-09-16,4.0
2017-09-17,21.5
2017-09-18,39.0
2017-09-19,37.0
2017-09-20,40.0
2017-09-21,32.5
2017-09-22,34.0
2017-09-23,31.0
2017-09-24,26.5
2017-09-25,22.0
2017-09-26,18.5
2017-09-27,31.0
2017-09-28,29.0
2017-09-29,18.0
2017-09-30,11.0
2017-10-01,16.25
2017-10-02,21.5
2017-10-03,22.0
2017-10-04,22.0
2017-10-05,27.0
2017-10-06,22.5
2017-10-07,27.0
2017-10-08,21.0
2017-10-09,15.0
2017-10-10,21.0
2017-10-11,12.5
2017-10-12,13.5
2017-10-13,21.0
2017-10-14,24.0
2017-10-15,18.25
2017-10-16,12.5
2017-10-17,15.0
2017-10-18,14.0
2017-10-19,12.0
2017-10-20,11.0
2017-10-21,12.0
2017-10-22,13.222222208333333
2017-10-23,15.0
2017-10-24,19.0
2017-10-25,21.0
2017-10-26,22.0
2017-10-27,20.0
2017-10-28,22.0
2017-10-29,20.5
2017-10-30,19.0
2017-10-31,18.0
2017-11-01,15.0
2017-11-02,14.0
2017-11-03,12.0
2017-11-04,11.0
2017-11-05,13.0
2017-11-06,15.0
2017-11-07,13.0
2017-11-08,21.0
2017-11-09,18.0
2017-11-10,20.0
2017-11-11,17.0
2017-11-12,18.0
2017-11-13,19.0
2017-11-14,18.0
2017-11-15,17.0
2017-11-16,16.5
2017-11-17,15.0
2017-11-18,18.0
2017-11-19,17.0
2017-11-20,16.0
2017-11-21,16.11842103601108
2017-11-22,16.5
2017-11-23,17.0
2017-11-24,2.5
2017-11-25,15.0
2017-11-26,13.5
2017-11-27,12.0
2017-11-28,11.0
2017-11-29,15.0
2017-11-30,13.0
2017-12-01,14.0
2017-12-02,13.5
2017-12-03,12.83333330833334
2017-12-04,12.0
2017-12-05,11.0
2017-12-06,11.5
2017-12-07,15.0
2017-12-08,16.5
2017-12-09,13.5
2017-12-10,14.093749994140625
2017-12-11,15.0
2017-12-12,16.0
2017-12-13,12.5
2017-12-14,11.0
2017-12-15,11.5
2017-12-16,11.0
2017-12-17,11.5
2017-12-18,12.0
2017-12-19,12.5
2017-12-20,16.5
2017-12-21,16.0
2017-12-22,15.0
2017-12-23,16.5
2017-12-24,14.5
2017-12-25,12.5
2017-12-26,17.0
2017-12-27,14.0
2017-12-28,15.0
2017-12-29,14.0
2017-12-30,18.0
2017-12-31,19.999999975
2018-01-01,20.0
2018-01-02,18.0
2018-01-03,20.0
2018-01-04,19.0
2018-01-05,15.0
2018-01-06,12.0
2018-01-07,12.0
2018-01-08,12.0
2018-01-09,11.0
2018-01-10,13.0
2018-01-11,12.5
2018-01-12,14.0
2018-01-13,12.0
2018-01-14,11.636363616528925
2018-01-15,12.0
2018-01-16,13.0
2018-01-17,14.0
2018-01-18,15.0
2018-01-19,15.0
2018-01-20,14.0
2018-01-21,14.24999998125
2018-01-22,15.0
2018-01-23,16.0
2018-01-24,18.0
2018-01-25,21.0
2018-01-26,15.0
2018-01-27,18.0
2018-01-28,16.5
2018-01-29,15.0
2018-01-30,18.0
2018-01-31,19.0
2018-02-01,22.0
2018-02-02,25.0
2018-02-03,26.5
2018-02-04,24.25
2018-02-05,22.0
2018-02-06,25.0
2018-02-07,27.0
2018-02-08,25.0
2018-02-09,30.0
2018-02-10,24.0
2018-02-11,18.507246367123503
2018-02-12,14.5
2018-02-13,20.0
2018-02-14,21.0
2018-02-15,22.0
2018-02-16,24.5
2018-02-17,21.5
2018-02-18,20.677083311848957
2018-02-19,21.0
2018-02-20,22.0
2018-02-21,24.0
2018-02-22,21.0
2018-02-23,2.5
2018-02-24,16.0
2018-02-25,20.944444422222222
2018-02-26,21.0
2018-02-27,18.0
2018-02-28,22.5
2018-03-01,19.0
2018-03-02,9.0
2018-03-03,8.5
2018-03-04,8.095238088605441
2018-03-05,8.0
2018-03-06,11.0
2018-03-07,14.0
2018-03-08,18.0
2018-03-09,18.5
2018-03-10,18.0
2018-03-11,17.87499998125
2018-03-12,18.5
2018-03-13,21.0
2018-03-14,22.0
2018-03-15,22.5
2018-03-16,25.0
2018-03-17,30.0
2018-03-18,27.0
2018-03-19,24.0
2018-03-20,26.0
2018-03-21,25.0
2018-03-22,26.5
2018-03-23,28.5
2018-03-24,30.0
2018-03-25,30.423076901775147
2018-03-26,29.0
2018-03-27,24.0
2018-03-28,24.5
2018-03-29,24.0
2018-03-30,22.0
2018-03-31,29.0
2018-04-01,28.473684199099722
2018-04-02,26.5
2018-04-03,24.0
2018-04-04,21.0
2018-04-05,22.0
2018-04-06,22.0
2018-04-07,24.5
2018-04-08,26.102564082889547
2018-04-09,26.0
2018-04-10,22.0
2018-04-11,21.0
2018-04-12,24.0
2018-04-13,21.0
2018-04-14,18.5
2018-04-15,20.25
2018-04-16,22.0
2018-04-17,19.0
2018-04-18,21.0
2018-04-19,25.0
2018-04-20,21.0
2018-04-21,20.0
2018-04-22,20.11111109722222
2018-04-23,20.5
2018-04-24,21.0
2018-04-25,21.0
2018-04-26,20.0
2018-04-27,26.0
2018-04-28,25.0
2018-04-29,24.83333086416095
2018-04-30,25.16666913583905
2018-05-01,25.0
2018-05-02,24.0
2018-05-03,28.0
2018-05-04,27.0
2018-05-05,24.0
2018-05-06,22.199999976
2018-05-07,22.0
2018-05-08,24.0
2018-05-09,20.0
2018-05-10,19.0
2018-05-11,21.0
2018-05-12,22.0
2018-05-13,21.75
2018-05-14,21.5
2018-05-15,25.0
2018-05-16,28.0
2018-05-17,27.0
2018-05-18,28.0
2018-05-19,25.0
2018-05-20,22.187499994140623
2018-05-21,20.0
2018-05-22,25.0
2018-05-23,24.0
2018-05-24,22.0
2018-05-25,18.0
2018-05-26,24.0
2018-05-27,23.0
2018-05-28,22.0
2018-05-29,24.0
2018-05-30,24.0
2018-05-31,21.5
2018-06-01,20.0
2018-06-02,22.0
2018-06-03,26.0
2018-06-04,30.0
2018-06-05,32.0
2018-06-06,24.5
2018-06-07,24.0
2018-06-08,21.0
2018-06-09,20.0
2018-06-10,21.0
2018-06-11,22.0
2018-06-12,21.0
2018-06-13,24.0
2018-06-14,18.0
2018-06-15,15.0
2018-06-16,13.0
2018-06-17,13.222222208333333
2018-06-18,14.0
2018-06-19,15.0
2018-06-20,22.0
2018-06-21,23.0
2018-06-22,21.0
2018-06-23,19.0
2018-06-24,18.099999976
2018-06-25,18.0
2018-06-26,18.5
2018-06-27,17.0
2018-06-28,18.0
2018-06-29,18.406578926800556
2018-06-30,18.23999997525
2018-07-01,17.582142840306123
2018-07-02,16.5
2018-07-03,15.0
2018-07-04,13.0
2018-07-05,12.5
2018-07-06,15.0
2018-07-07,12.5
2018-07-08,13.25
2018-07-09,14.0
2018-07-10,14.5
2018-07-11,14.0
2018-07-12,12.0
2018-07-13,13.5
2018-07-14,14.0
2018-07-15,14.5
2018-07-16,15.0
2018-07-17,14.0
2018-07-18,13.5
2018-07-19,12.0
2018-07-20,15.0
2018-07-21,13.5
2018-07-22,13.093749975390624
2018-07-23,14.0
2018-07-24,16.5
2018-07-25,15.0
2018-07-26,16.0
2018-07-27,18.0
2018-07-28,15.0
2018-07-29,13.8749999765625
2018-07-30,14.0
2018-07-31,15.0
2018-08-01,16.5
2018-08-02,16.0
2018-08-03,15.0
2018-08-04,17.0
2018-08-05,16.0
2018-08-06,15.0
2018-08-07,18.0
2018-08-08,18.0
2018-08-09,17.0
2018-08-10,18.0
2018-08-11,16.0
2018-08-12,15.299999984
2018-08-13,15.0
2018-08-14,15.0
2018-08-15,15.0
2018-08-16,12.5
2018-08-17,12.0
2018-08-18,14.0
2018-08-19,13.0
2018-08-20,12.0
2018-08-21,14.0
2018-08-22,13.0
2018-08-23,12.0
2018-08-24,13.5
2018-08-25,20.0
2018-08-26,19.5
2018-08-27,19.0
2018-08-28,19.0
2018-08-29,18.0
2018-08-30,19.0
2018-08-31,18.0
2018-09-01,20.0
2018-09-02,20.999999975
2018-09-03,21.0
2018-09-04,20.0
2018-09-05,18.0
2018-09-06,17.5
2018-09-07,18.0
2018-09-08,18.0
2018-09-09,16.0
2018-09-10,14.0
2018-09-11,18.0
2018-09-12,21.0
2018-09-13,18.0
2018-09-14,17.5
2018-09-15,20.0
2018-09-16,21.72727270743802
2018-09-17,22.0
2018-09-18,19.0
2018-09-19,18.5
2018-09-20,19.0
2018-09-21,18.681818161983472
2018-09-22,18.0
2018-09-23,17.0
2018-09-24,16.0
2018-09-25,17.0
2018-09-26,17.0
2018-09-27,18.0
2018-09-28,17.5
2018-09-29,18.5
2018-09-30,18.25
2018-10-01,18.0
2018-10-02,18.5
2018-10-03,18.0
2018-10-04,16.0
2018-10-05,16.5
2018-10-06,20.0
2018-10-07,19.75
2018-10-08,19.5
2018-10-09,21.0
2018-10-10,20.0
2018-10-11,21.0
2018-10-12,20.0
2018-10-13,19.0
2018-10-14,18.24999998125
2018-10-15,18.0
2018-10-16,19.0
2018-10-17,18.0
2018-10-18,17.0
2018-10-19,16.5
2018-10-20,18.0
2018-10-21,17.75
2018-10-22,17.5
2018-10-23,18.0
2018-10-24,19.0
2018-10-25,18.5
2018-10-26,20.0
2018-10-27,17.5
2018-10-28,17.75
2018-10-29,18.0
2018-10-30,15.0
2018-10-31,14.5
2018-11-01,14.0
2018-11-02,12.0
2018-11-03,11.0
2018-11-04,11.75
2018-11-05,12.5
2018-11-06,12.0
2018-11-07,13.0
2018-11-08,15.0
2018-11-09,16.0
2018-11-10,16.0
2018-11-11,16.25
2018-11-12,16.5
2018-11-13,16.0
2018-11-14,17.0
2018-11-15,18.0
2018-11-16,19.0
2018-11-17,18.5
2018-11-18,18.11111109722222
2018-11-19,18.0
2018-11-20,19.0
2018-11-21,19.0
2018-11-22,18.5
2018-11-23,19.0
2018-11-24,19.0
2018-11-25,18.5
2018-11-26,18.0
2018-11-27,19.0
2018-11-28,18.5
2018-11-29,20.0
2018-11-30,21.0
2018-12-01,24.0
2018-12-02,23.5
2018-12-03,23.0
2018-12-04,24.0
2018-12-05,25.0
2018-12-06,30.0
2018-12-07,31.0
2018-12-08,34.0
2018-12-09,35.57142854846939
2018-12-10,35.0
2018-12-11,31.0
2018-12-12,31.5
2018-12-13,30.0
2018-12-14,29.0
2018-12-15,29.0
2018-12-16,30.0
2018-12-17,31.0
2018-12-18,30.0
2018-12-19,32.0
2018-12-20,31.0
2018-12-21,34.0
2018-12-22,31.0
2018-12-23,31.5
2018-12-24,32.0
2018-12-25,30.0
2018-12-26,31.0
2018-12-27,33.0
2018-12-28,32.5
2018-12-29,32.0
2018-12-30,31.0
2018-12-31,30.0
2019-01-01,31.0
2019-01-02,32.0
2019-01-03,31.0
2019-01-04,30.0
2019-01-05,29.0
2019-01-06,30.0
2019-01-07,31.0
2019-01-08,28.0
2019-01-09,27.0
2019-01-10,28.0
2019-01-11,28.0
2019-01-12,28.0
2019-01-13,28.5
2019-01-14,29.0
2019-01-15,26.0
2019-01-16,24.0
2019-01-17,22.0
2019-01-18,20.0
2019-01-19,18.0
2019-01-20,24.0
2019-01-21,30.0
2019-01-22,31.0
2019-01-23,35.0
2019-01-24,37.0
2019-01-25,31.5
2019-01-26,31.0
2019-01-27,30.0
2019-01-28,29.0
2019-01-29,30.0
2019-01-30,32.5
2019-01-31,31.5
2019-02-01,34.0
2019-02-02,31.0
2019-02-03,29.428571405612246
2019-02-04,30.0
2019-02-05,34.0
2019-02-06,31.5
2019-02-07,30.0
2019-02-08,31.0
2019-02-09,32.0
2019-02-10,30.5
2019-02-11,29.0
2019-02-12,31.0
2019-02-13,29.0
2019-02-14,24.0
2019-02-15,23.5
2019-02-16,29.0
2019-02-17,30.413043453308127
2019-02-18,28.0
2019-02-19,22.0
2019-02-20,27.0
2019-02-21,22.0
2019-02-22,21.0
2019-02-23,20.0
2019-02-24,19.5
2019-02-25,19.0
2019-02-26,18.0
2019-02-27,25.0
2019-02-28,24.0
2019-03-01,27.0
2019-03-02,28.0
2019-03-03,28.25
2019-03-04,28.5
2019-03-05,29.0
2019-03-06,20.0
2019-03-07,27.0
2019-03-08,20.0
2019-03-09,21.0
2019-03-10,21.749999981250003
2019-03-11,22.0
2019-03-12,21.0
2019-03-13,18.5
2019-03-14,21.0
2019-03-15,22.0
2019-03-16,19.0
2019-03-17,19.208333322395834
2019-03-18,20.0
2019-03-19,21.0
2019-03-20,18.5
2019-03-21,14.0
2019-03-22,21.0
2019-03-23,22.5
2019-03-24,23.25
2019-03-25,24.0
2019-03-26,26.0
2019-03-27,18.5
2019-03-28,21.0
2019-03-29,21.0
2019-03-30,22.0
2019-03-31,21.0
2019-04-01,20.0
2019-04-02,19.0
2019-04-03,18.0
2019-04-04,22.5
2019-04-05,19.0
2019-04-06,20.0
2019-04-07,21.0
2019-04-08,22.0
2019-04-09,21.5
2019-04-10,22.5
2019-04-11,22.0
2019-04-12,18.5
2019-04-13,18.0
2019-04-14,19.5
2019-04-15,21.0
2019-04-16,20.0
2019-04-17,19.5
2019-04-18,20.0
2019-04-19,19.0
2019-04-20,22.0
2019-04-21,21.5
2019-04-22,21.0
2019-04-23,22.0
2019-04-24,22.0
2019-04-25,14.5
2019-04-26,18.0
2019-04-27,17.0
2019-04-28,16.0
2019-04-29,15.0
2019-04-30,14.0
2019-05-01,18.0
2019-05-02,21.0
2019-05-03,19.0
