<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:51a67cdc3759e2bb58944de6e78fb48739baf87dd0cb59c89d233640ba82af08
size 39978
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2016-01-01,2016-02-13,,,Anomaly,2.9980013324450367,KARNATAKA,CHICKKABALLAPURA
2016-01-01,2016-02-13,,,Anomaly,1.3433302093095907,NCT OF DELHI,AZADPUR
2016-01-01,2016-02-13,,,Anomaly,2.9980013324450367,KARNATAKA,SRINIVASAPUR
2016-01-01,2016-02-13,,,Anomaly,2.9980013324450367,KARNATAKA,MULABAGILU
2016-01-01,2016-02-13,,,Anomaly,2.9980013324450367,KARNATAKA,CHINTAMANI
2016-01-08,2016-02-20,,,Anomaly,1.7264879600181735,MAHARASHTRA,PUNE
2016-02-08,2016-03-22,Normal,,Anomaly,0.9995002498750624,UTTAR PRADESH,AURAIYA
2016-02-08,2016-03-22,Normal,,Anomaly,0.9995002498750624,UTTAR PRADESH,KANNAUJ
2016-02-08,2016-03-22,Normal,,Anomaly,0.9995002498750624,UTTAR PRADESH,KANPUR(GRAIN)
2016-02-08,2016-03-22,Anomaly,,Normal,1.996007984031936,KARNATAKA,MYSORE (BANDIPALYA)
2016-02-08,2016-03-22,Normal,,Anomaly,0.9995002498750624,UTTAR PRADESH,PUKHRAYAN
2016-02-15,2016-03-29,Anomaly,,Anomaly,1.6491754122938531,NCT OF DELHI,AZADPUR
2016-02-22,2016-04-05,Normal,,Anomaly,1.262493424513414,MAHARASHTRA,PUNE
2016-03-28,2016-05-10,Anomaly,,Normal,1.8738288569643973,UTTAR PRADESH,KANNAUJ
2016-03-28,2016-05-10,Anomaly,,Normal,1.3324450366422385,UTTAR PRADESH,BARABANKI
2016-03-28,2016-05-10,Anomaly,,Normal,1.3324450366422385,UTTAR PRADESH,FAIZABAD
2016-03-28,2016-05-10,Anomaly,,Normal,1.8738288569643973,UTTAR PRADESH,AURAIYA
2016-03-28,2016-05-10,Anomaly,,Normal,1.8738288569643973,UTTAR PRADESH,KANPUR(GRAIN)
2016-03-28,2016-05-10,Anomaly,,Normal,1.3324450366422385,UTTAR PRADESH,LUCKNOW
2016-03-28,2016-05-10,Anomaly,,Normal,1.3324450366422385,UTTAR PRADESH,GONDA
2016-03-28,2016-05-10,Anomaly,,Normal,1.8738288569643973,UTTAR PRADESH,PUKHRAYAN
2016-04-04,2016-05-17,Anomaly,,Normal,2.569593147751606,KARNATAKA,SRINIVASAPUR
2016-04-04,2016-05-17,Anomaly,,Normal,1.3802950975725845,NCT OF DELHI,AZADPUR
2016-04-04,2016-05-17,Anomaly,,Normal,2.569593147751606,KARNATAKA,MULABAGILU
2016-04-04,2016-05-17,Anomaly,,Normal,2.569593147751606,KARNATAKA,CHINTAMANI
2016-04-04,2016-05-17,Anomaly,,Normal,2.569593147751606,KARNATAKA,CHICKKABALLAPURA
2016-04-11,2016-05-24,Anomaly,,Normal,1.9988895058300944,MAHARASHTRA,PUNE
2016-04-18,2016-05-31,Anomaly,,Normal,3.330557868442964,KARNATAKA,MYSORE (BANDIPALYA)
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.4996250937265685,KARNATAKA,CHINTAMANI
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.4996250937265685,KARNATAKA,MULABAGILU
2016-05-23,2016-07-05,Anomaly,,Normal,1.9993335554815064,UTTAR PRADESH,KANNAUJ
2016-05-23,2016-07-05,Anomaly,,Normal,1.9993335554815064,UTTAR PRADESH,KANPUR(GRAIN)
2016-05-23,2016-07-05,Anomaly,,Normal,2.5206431986093003,NCT OF DELHI,AZADPUR
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.4996250937265685,KARNATAKA,SRINIVASAPUR
2016-05-23,2016-07-05,Anomaly,,Normal,1.9993335554815064,UTTAR PRADESH,AURAIYA
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.4996250937265685,KARNATAKA,CHICKKABALLAPURA
2016-05-23,2016-07-05,Anomaly,,Normal,1.9993335554815064,UTTAR PRADESH,PUKHRAYAN
2016-05-30,2016-07-12,Anomaly,,Normal,2.7486256871564216,UTTAR PRADESH,FAIZABAD
2016-05-30,2016-07-12,Anomaly,,Normal,2.7486256871564216,UTTAR PRADESH,BARABANKI
2016-05-30,2016-07-12,Anomaly,,Normal,2.7486256871564216,UTTAR PRADESH,GONDA
2016-05-30,2016-07-12,Anomaly,,Normal,2.7486256871564216,UTTAR PRADESH,LUCKNOW
2016-05-30,2016-07-12,Anomaly,,Anomaly,2.059981823689791,MAHARASHTRA,PUNE
2016-06-27,2016-08-09,Anomaly,,Normal,6.6555740432612325,KARNATAKA,MYSORE (BANDIPALYA)
2016-07-11,2016-08-23,Normal,,Anomaly,1.9993335554815064,UTTAR PRADESH,PUKHRAYAN
2016-07-11,2016-08-23,Normal,,Anomaly,1.9993335554815064,UTTAR PRADESH,AURAIYA
2016-07-11,2016-08-23,Normal,,Anomaly,2.070689039628704,NCT OF DELHI,AZADPUR
2016-07-11,2016-08-23,Normal,,Anomaly,1.9993335554815064,UTTAR PRADESH,KANPUR(GRAIN)
2016-07-11,2016-08-23,Normal,,Anomaly,1.9993335554815064,UTTAR PRADESH,KANNAUJ
2016-07-18,2016-08-30,Anomaly,,Normal,2.8856825749167587,KARNATAKA,SRINIVASAPUR
2016-07-18,2016-08-30,Anomaly,,Normal,2.8856825749167587,KARNATAKA,CHICKKABALLAPURA
2016-07-18,2016-08-30,Anomaly,,Normal,2.8856825749167587,KARNATAKA,MULABAGILU
2016-07-18,2016-08-30,Anomaly,,Normal,2.8856825749167587,KARNATAKA,CHINTAMANI
2016-07-18,2016-08-30,Normal,,Anomaly,3.016147963512975,MAHARASHTRA,PUNE
2016-07-25,2016-09-06,Normal,,Anomaly,1.9990004997501247,UTTAR PRADESH,BARABANKI
2016-07-25,2016-09-06,Normal,,Anomaly,1.9990004997501247,UTTAR PRADESH,FAIZABAD
2016-07-25,2016-09-06,Normal,,Anomaly,1.9990004997501247,UTTAR PRADESH,GONDA
2016-07-25,2016-09-06,Normal,,Anomaly,1.9990004997501247,UTTAR PRADESH,LUCKNOW
2016-08-15,2016-09-27,Anomaly,,Normal,2.6578073089701,KARNATAKA,MYSORE (BANDIPALYA)
2016-08-29,2016-10-11,Anomaly,,Anomaly,1.5179563124768605,NCT OF DELHI,AZADPUR
2016-08-29,2016-10-11,Normal,,Anomaly,0.9996667777407532,UTTAR PRADESH,KANPUR(GRAIN)
2016-08-29,2016-10-11,Normal,,Anomaly,0.9996667777407532,UTTAR PRADESH,AURAIYA
