<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:00e3901a44e689ae64d71498abf82bcca6e7d3234cd7c2fd131c317caeb026c6
size 26985
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2016-01-01,2016-02-13,,,Anomaly,12.843853820598008,KARNATAKA,CHINTAMANI
2016-01-08,2016-02-20,,,Anomaly,6.986027944111776,KARNATAKA,CHICKKABALLAPURA
2016-01-08,2016-02-20,,,Anomaly,7.745901639344263,KARNATAKA,MULABAGILU
2016-01-08,2016-02-20,,,Anomaly,12.011136648809536,KARNATAKA,SRINIVASAPUR
2016-01-08,2016-02-20,,,Anomaly,13.214251722424176,KARNATAKA,MYSORE (BANDIPALYA)
2016-02-01,2016-03-15,Anomaly,,Normal,2.7944111776447107,MAHARASHTRA,PUNE
2016-02-08,2016-03-22,Anomaly,,Normal,2.2954091816367264,UTTAR PRADESH,FAIZABAD
2016-02-15,2016-03-29,Anomaly,,Anomaly,1.9900497512437807,KARNATAKA,CHINTAMANI
2016-02-22,2016-04-05,Anomaly,,Normal,2.7158156324096105,KARNATAKA,MYSORE (BANDIPALYA)
2016-02-22,2016-04-05,Anomaly,,Normal,1.5968063872255491,KARNATAKA,CHICKKABALLAPURA
2016-02-22,2016-04-05,Anomaly,,Anomaly,3.9800995024875614,KARNATAKA,SRINIVASAPUR
2016-02-22,2016-04-05,Anomaly,,Normal,3.947368421052632,KARNATAKA,MULABAGILU
2016-04-04,2016-05-17,Normal,,Anomaly,2.347931873479318,NCT OF DELHI,AZADPUR
2016-04-04,2016-05-17,Normal,,Anomaly,1.5605493133583022,UTTAR PRADESH,KANPUR(GRAIN)
2016-04-04,2016-05-17,Normal,,Anomaly,1.51414309484193,UTTAR PRADESH,BARABANKI
2016-04-04,2016-05-17,Normal,,Anomaly,1.0841654778887304,UTTAR PRADESH,PUKHRAYAN
2016-04-04,2016-05-17,Normal,,Anomaly,1.71606864274571,UTTAR PRADESH,GONDA
2016-04-11,2016-05-24,Anomaly,,Normal,10.574018126888216,KARNATAKA,CHINTAMANI
2016-04-11,2016-05-24,Anomaly,,Normal,4.994450610432851,KARNATAKA,MYSORE (BANDIPALYA)
2016-04-11,2016-05-24,Anomaly,,Normal,5.266222961730449,KARNATAKA,MULABAGILU
2016-04-18,2016-05-31,Anomaly,,Normal,2.985074626865672,KARNATAKA,SRINIVASAPUR
2016-04-18,2016-05-31,Anomaly,,Normal,4.439511653718091,KARNATAKA,CHICKKABALLAPURA
2016-04-25,2016-06-07,Anomaly,,Normal,5.7428214731585525,MAHARASHTRA,PUNE
2016-04-25,2016-06-07,Normal,,Anomaly,1.2092534174553102,UTTAR PRADESH,KANNAUJ
2016-05-30,2016-07-12,Normal,,Anomaly,4.295704295704296,UTTAR PRADESH,BARABANKI
2016-05-30,2016-07-12,Normal,,Anomaly,3.005443234836703,UTTAR PRADESH,AURAIYA
2016-05-30,2016-07-12,Normal,,Anomaly,2.786540483701367,UTTAR PRADESH,PUKHRAYAN
2016-05-30,2016-07-12,Normal,,Anomaly,4.3306693306693305,KARNATAKA,MULABAGILU
2016-06-06,2016-07-19,Normal,,Anomaly,2.831715210355987,KARNATAKA,SRINIVASAPUR
2016-06-27,2016-08-09,Anomaly,,Normal,6.986027944111776,KARNATAKA,MYSORE (BANDIPALYA)
2016-06-27,2016-08-09,Anomaly,,Normal,11.976047904191615,KARNATAKA,CHICKKABALLAPURA
2016-06-27,2016-08-09,Anomaly,,Normal,5.257097791798106,KARNATAKA,CHINTAMANI
2016-07-11,2016-08-23,Anomaly,,Normal,7.385229540918162,MAHARASHTRA,PUNE
2016-07-18,2016-08-30,Anomaly,,Normal,5.394736842105262,KARNATAKA,MULABAGILU
2016-07-25,2016-09-06,Anomaly,,Normal,2.9761904761904763,KARNATAKA,SRINIVASAPUR
2016-08-15,2016-09-27,Anomaly,,Normal,4.6263345195729535,KARNATAKA,MYSORE (BANDIPALYA)
2016-08-15,2016-09-27,Anomaly,,Normal,2.5641025641025643,KARNATAKA,CHICKKABALLAPURA
2016-10-10,2016-11-22,Anomaly,,Normal,6.629834254143647,KARNATAKA,MYSORE (BANDIPALYA)
2016-10-17,2016-11-29,Anomaly,,Normal,3.7019303831466734,KARNATAKA,CHICKKABALLAPURA
2016-10-17,2016-11-29,Anomaly,,Normal,3.1390977443609023,KARNATAKA,MULABAGILU
2016-11-21,2017-01-03,Normal,,Anomaly,4.790419161676646,KARNATAKA,CHINTAMANI
2017-01-01,2017-02-13,Normal,Normal,Anomaly,17.144638403990026,UTTAR PRADESH,PUKHRAYAN
2017-01-01,2017-02-13,Normal,Normal,Anomaly,4.983388704318936,UTTAR PRADESH,AURAIYA
