<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:de2c6198b20a01e1c320f1531c0904b22f825188afaa622f74221c383133db68
size 12396
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2016-01-01,2016-02-13,,,Anomaly,1.0554382846350403,UTTAR PRADESH,RAATH
2016-01-01,2016-02-13,,,Anomaly,0.9998947479212714,UTTAR PRADESH,SAFDARGANJ
2016-01-01,2016-02-13,,,Anomaly,1.0745625377122665,WEST BENGAL,KASIPUR
2016-01-08,2016-02-20,,,Anomaly,0.9998958441828976,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2016-02-08,2016-03-22,Anomaly,,Normal,0.9998969178435212,UTTAR PRADESH,KAYAMGANJ
2016-02-15,2016-03-29,Normal,,Anomaly,1.1298334469660076,WEST BENGAL,KASIPUR
2016-02-15,2016-03-29,Anomaly,,Normal,1.0525207872855489,WEST BENGAL,DURGAPUR
2016-02-15,2016-03-29,Anomaly,,Normal,0.9998947479212714,UTTAR PRADESH,SAFDARGANJ
2016-02-15,2016-03-29,Anomaly,,Anomaly,4.320495949785918,UTTAR PRADESH,RAATH
2016-03-14,2016-04-26,Anomaly,,Normal,1.1109876680368849,WEST BENGAL,KATWA
2016-04-04,2016-05-17,Anomaly,,Anomaly,1.021095773599412,WEST BENGAL,KASIPUR
2016-04-04,2016-05-17,Anomaly,,Anomaly,1.0294639687610934,UTTAR PRADESH,RAATH
2016-05-09,2016-06-21,Anomaly,,Anomaly,1.1577728660141038,WEST BENGAL,KATWA
2016-05-23,2016-07-05,Anomaly,,Normal,1.0383616959907702,WEST BENGAL,KASIPUR
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.023409010704623,UTTAR PRADESH,RAATH
2016-06-27,2016-08-09,Anomaly,,Anomaly,0.9999090991728024,WEST BENGAL,KATWA
2016-07-04,2016-08-16,Normal,,Anomaly,0.9998969178435212,UTTAR PRADESH,KAYAMGANJ
2016-07-04,2016-08-16,Normal,,Anomaly,0.9998947479212714,UTTAR PRADESH,SAFDARGANJ
2016-07-04,2016-08-16,Normal,,Anomaly,0.9998958441828976,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2016-07-04,2016-08-16,Normal,,Anomaly,1.0415581710238515,WEST BENGAL,DURGAPUR
2016-07-11,2016-08-23,Anomaly,,Normal,1.043686134808287,WEST BENGAL,KASIPUR
2016-07-11,2016-08-23,Anomaly,,Anomaly,2.645593211158161,UTTAR PRADESH,RAATH
2016-08-22,2016-10-04,Anomaly,,Anomaly,0.9998947479212714,UTTAR PRADESH,SAFDARGANJ
2016-08-22,2016-10-04,Anomaly,,Anomaly,1.010311425893136,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2016-08-22,2016-10-04,Normal,,Anomaly,1.010311425893136,UTTAR PRADESH,KAYAMGANJ
2016-08-29,2016-10-11,Anomaly,,Anomaly,1.0119492898339344,UTTAR PRADESH,RAATH
2016-10-10,2016-11-22,Anomaly,,Anomaly,0.9998947479212714,UTTAR PRADESH,SAFDARGANJ
2016-10-10,2016-11-22,Anomaly,,Anomaly,1.0211679608552282,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2016-10-10,2016-11-22,Anomaly,,Anomaly,1.0102051334913926,UTTAR PRADESH,KAYAMGANJ
2016-10-17,2016-11-29,Anomaly,,Anomaly,1.0615973336625109,UTTAR PRADESH,RAATH
2016-11-28,2017-01-10,Anomaly,,Anomaly,1.0416001846308878,UTTAR PRADESH,KAYAMGANJ
2016-11-28,2017-01-10,Anomaly,,Anomaly,1.024801622605304,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2016-11-28,2017-01-10,Anomaly,,Anomaly,1.0051573518576993,UTTAR PRADESH,SAFDARGANJ
2016-12-05,2017-01-17,Anomaly,,Anomaly,1.027870234702948,UTTAR PRADESH,RAATH
2017-01-15,2017-02-27,Anomaly,Normal,Anomaly,1.0490549580977415,UTTAR PRADESH,KAYAMGANJ
2017-01-15,2017-02-27,Anomaly,Normal,Normal,1.0363503801687324,UTTAR PRADESH,SAFDARGANJ
2017-01-15,2017-02-27,Anomaly,Anomaly,Anomaly,1.024801622605304,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-01-22,2017-03-06,Anomaly,Anomaly,Anomaly,1.0317030074636255,UTTAR PRADESH,RAATH
2017-01-22,2017-03-06,Anomaly,Normal,Normal,1.0203040506070808,WEST BENGAL,DURGAPUR
2017-02-19,2017-04-03,Anomaly,Normal,Normal,1.1033412640943416,WEST BENGAL,KASIPUR
2017-03-05,2017-04-17,Anomaly,Normal,Anomaly,1.0754563422857808,UTTAR PRADESH,KAYAMGANJ
2017-03-05,2017-04-17,Anomaly,Normal,Normal,1.041152939886238,UTTAR PRADESH,SAFDARGANJ
2017-03-05,2017-04-17,Anomaly,Normal,Normal,1.0270622758395829,UTTAR PRADESH,CHHIBRAMAU(KANNUJ)
2017-03-12,2017-04-24,Anomaly,Anomaly,Anomaly,1.019287386613546,UTTAR PRADESH,RAATH
2017-04-23,2017-06-05,Anomaly,Anomaly,Anomaly,1.036019756655825,UTTAR PRADESH,KAYAMGANJ
2017-04-30,2017-06-12,Anomaly,Anomaly,Anomaly,1.0364589684184855,UTTAR PRADESH,RAATH
2017-05-14,2017-06-26,Normal,Anomaly,Normal,1.0216280839039236,WEST BENGAL,KATWA
