<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:903dbc6ac61af5ed037c72f718720260a3d441d4b06087f326fa3d668fc7d0c5
size 3855
=======
DATE,MEAN,STD
2016-01-01,0.014900996875111172,0.02367417029176395
2016-02-01,0.01069080755878305,0.02185102521494767
2016-03-01,0.007609440135264783,0.010819656278756749
2016-04-01,0.019713749625675594,0.024709960897952948
2016-05-01,0.009307003974168778,0.010874302389470722
2016-06-01,0.011208402981271329,0.013930610158855635
2016-07-01,0.003954857242099318,0.0070131004445614644
2016-08-01,0.012194852768097368,0.015581228312802665
2016-09-01,0.011679848232073227,0.01942231359516856
2016-10-01,0.01736976966428631,0.023294453242461214
2016-11-01,0.0013337046295930442,0.004287910772028533
2016-12-01,0.018978269467978242,0.018951602713128377
2017-01-01,0.009491342121989628,0.01510380314601923
2017-02-01,0.011818922334783452,0.016482986886816826
2017-03-01,0.008691136969658276,0.013308305113330296
2017-04-01,0.014037562914664722,0.01819873935388733
2017-05-01,0.0179178671912442,0.024822750879967707
2017-06-01,0.01249420448011892,0.009455658026406783
2017-07-01,0.01883336041417639,0.02446156462181964
2017-08-01,0.022525317727966343,0.036235622277810665
2017-09-01,0.008342350544285195,0.010923338929050857
2017-10-01,0.030898753968529414,0.04607552702004895
2017-11-01,0.020446424993240717,0.028322981288999117
2017-12-01,0.007335953924911096,0.014670958764090232
2018-01-01,0.002828965795508025,0.005886952073863345
2018-02-01,0.019422049308178608,0.026632092115969695
2018-03-01,0.009150701039255166,0.017302046640138458
2018-04-01,0.00802465589168089,0.010199306267767027
2018-05-01,0.012671034902090464,0.019039904882275752
2018-06-01,0.005415987278372205,0.009815038740795666
2018-07-01,0.016333812985246953,0.025387339490742285
2018-08-01,0.007898816236690734,0.013768725588159668
2018-09-01,0.006883834091767387,0.00833432304082037
2018-10-01,0.015352738738141249,0.012830338662660768
2018-11-01,0.011318487142431485,0.011796735958375916
2018-12-01,0.0028707332452641344,0.0055615940058938145
2019-01-01,0.0044535114980896575,0.0074225818812435305
2019-02-01,0.010765288040064507,0.019507823426497685
2019-03-01,0.024407037560199654,0.03275547864548025
2019-04-01,0.0036527080093026938,0.005677774481415864
2019-05-01,0.008887051524719698,0.015096547278472431
2019-06-01,0.013723239863121678,0.018372808858651068
2019-07-01,0.014220836525517965,0.023368285315099196
2019-08-01,0.0166675653780827,0.02470825598918202
2019-09-01,0.005859572914252116,0.0123889084297176
2019-10-01,0.012955799137837613,0.03855790340704451
2019-11-01,0.014163108404570099,0.016644137138885365
2019-12-01,0.006996165509757853,0.011608108578654642
2020-01-01,0.009922982741800238,0.02001971479467188
2020-02-01,0.009231300027968776,0.025847868231185688
2020-03-01,0.016146906454694895,0.030241483404893615
2020-04-01,0.01688561607969338,0.022957371451263052
2020-05-01,0.017846935440231478,0.018609953834064438
2020-06-01,0.015295141219533655,0.023117817441094292
2020-07-01,0.013110083370669608,0.01975252409715769
2020-08-01,0.01043635660602611,0.018231054172736655
2020-09-01,0.012913289608075468,0.030568565244754625
2020-10-01,0.01780101169220509,0.026063363551114962
2020-11-01,0.021860396189173972,0.04156531661902776
2020-12-01,0.00717187152164582,0.009030216324154608
2021-01-01,0.0452333510719986,0.05130510868183475
2021-02-01,0.053137930600382154,0.05112735157601262
2021-03-01,0.038449363013965926,0.05210234157646604
2021-04-01,0.02025404562983829,0.022210981076198667
2021-05-01,0.030635502699778373,0.05354387742823242
2021-06-01,0.024715489144243433,0.023475951811435504
2021-07-01,0.020320617655926014,0.022043530434038505
2021-08-01,0.02061664367849345,0.02749206044639573
2021-09-01,0.018827282406524457,0.024249058171559357
2021-10-01,0.013896268419896883,0.021392358282746868
2021-11-01,0.016923027515613063,0.015877362950788374
2021-12-01,0.005033782573755768,0.003892209661276171
2022-01-01,0.0008283323761158578,0.00042817162087786624
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
