<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:6345d31e7ed51e2e1cfa8b4987cdd1b9d5cd7be9131a024b09a2048b8a4c2331
size 22212
=======
STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear
2017-01-01,2017-02-13,3.211142833679632,1.2888571663203683,1.9222856673592639,Normal
2017-01-08,2017-02-20,3.2331371998137794,1.266862800186221,1.966274399627558,Anomaly
2017-01-15,2017-02-27,3.2899147968896143,1.2100852031103861,2.0798295937792277,Anomaly
2017-01-22,2017-03-06,3.323626917919917,1.1763730820800828,2.1472538358398343,Normal
2017-01-29,2017-03-13,3.3290110880425603,1.1709889119574393,2.1580221760851215,Normal
2017-02-05,2017-03-20,3.372662129030046,1.1273378709699542,2.2453242580600916,Normal
2017-02-12,2017-03-27,3.4101936663429115,1.089806333657088,2.320387332685824,Normal
2017-02-19,2017-04-03,3.5141730200887724,0.9881579817043058,2.528346040177546,Normal
2017-02-26,2017-04-10,3.6034033579971183,0.898927643795961,2.7068067159942357,Normal
2017-03-05,2017-04-17,3.690156923178412,0.9201286240692125,2.772359300902278,Normal
2017-03-12,2017-04-24,3.702402637574437,0.8311414686437321,2.873592170723784,Normal
2017-03-19,2017-05-01,3.888945265300578,1.0877806590994088,2.8034956079942486,Normal
2017-03-26,2017-05-08,3.979621739157575,1.4061950943333223,2.57575764661733,Normal
2017-04-02,2017-05-15,4.2230585108064895,1.6661091390731466,2.5569493717333427,Anomaly
2017-04-09,2017-05-22,4.332337479081329,2.0454665338664895,2.2868709452148397,Normal
2017-04-16,2017-05-29,4.36896313634448,2.281568149330612,2.0873949870138673,Anomaly
2017-04-23,2017-06-05,4.4174569276595035,2.6783222920877128,1.7391346355717907,Normal
2017-04-30,2017-06-12,4.444828128808299,2.7921292682225385,1.6526988605857595,Anomaly
2017-05-07,2017-06-19,4.637790543709149,3.016494812968335,1.6212957307408138,Normal
2017-05-14,2017-06-26,4.744336944273462,3.256385013275977,1.487951930997484,Anomaly
2017-05-21,2017-07-03,4.3905181210124775,2.96746588950475,1.4230522315077254,Anomaly
2017-05-28,2017-07-10,4.320274366321692,2.8612372863328583,1.4590370799888333,Normal
2017-06-04,2017-07-17,4.2221969031606665,2.7233870958916238,1.4988098072690426,Anomaly
2017-06-11,2017-07-24,4.182038191075283,2.6507368266829303,1.5313013643923525,Anomaly
2017-06-18,2017-07-31,4.051764666000134,2.484624147442217,1.5671405185579168,Normal
2017-06-25,2017-08-07,3.5975227185550493,1.9954144301139598,1.6021082884410895,Normal
