<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:11798d93aac71c090c8e225dc8e75d90ffd3f5e1176d9c5d738914dfce8bd7ab
size 3989
=======
DATE,VOLATILITY
2010-01-01,0.0
2010-02-01,0.0
2010-03-01,0.0
2010-04-01,0.0
2010-05-01,0.0
2010-06-01,0.0
2010-07-01,0.0
2010-08-01,0.0
2010-09-01,0.02181395942430885
2010-10-01,0.026471184669238465
2010-11-01,0.024069992724310204
2010-12-01,0.02463163626860952
2011-01-01,0.06347800534384768
2011-02-01,0.0
2011-03-01,0.026194304718887645
2011-04-01,0.00407190683449738
2011-05-01,0.03343594383480928
2011-06-01,0.03872197686062398
2011-07-01,0.01867784102468821
2011-08-01,0.026882856116283688
2011-09-01,0.01536821566430992
2011-10-01,0.044968068857682265
2011-11-01,0.019546280410866465
2011-12-01,0.009545595906933949
2012-01-01,0.006350484344865981
2012-02-01,0.01599016342424373
2012-03-01,0.014213686902079236
2012-04-01,0.0
2012-05-01,0.004744018455156965
2012-06-01,0.007171878005577181
2012-07-01,0.04390084512277851
2012-08-01,0.028978996707523443
2012-09-01,0.016008635226295594
2012-10-01,0.022133792387384832
2012-11-01,0.016770088336899264
2012-12-01,0.01973904223866964
2013-01-01,0.003625156192517574
2013-02-01,0.0
2013-03-01,0.005670447840511087
2013-04-01,0.012669566127908467
2013-05-01,0.0171860390749711
2013-06-01,0.006819363593603673
2013-07-01,0.008415738842961977
2013-08-01,0.01494193562760033
2013-09-01,0.010631294776619933
2013-10-01,0.03043754596663518
2013-11-01,0.01135909072039016
2013-12-01,0.007488700103718777
2014-01-01,0.041273751007995116
2014-02-01,0.006330540858949543
2014-03-01,0.017234259142717562
2014-04-01,0.03314504435564777
2014-05-01,0.006142163698871515
2014-06-01,0.022110796287883466
2014-07-01,0.030240264579580657
2014-08-01,0.01531043165736682
2014-09-01,0.0071827878818652765
2014-10-01,0.03192960346390184
2014-11-01,0.012403125512756328
2014-12-01,0.03080857441318632
2015-01-01,0.019997070993459393
2015-02-01,0.02124177503829472
2015-03-01,0.004817264366611053
2015-04-01,0.00477132013906086
2015-05-01,0.008458088584875767
2015-06-01,0.01896151191495432
2015-07-01,0.006925377434508027
2015-08-01,0.0
2015-09-01,0.05241187913890919
2015-10-01,0.013551530431329275
2015-11-01,0.01730131574270428
2015-12-01,0.016197310820189242
2016-01-01,0.035109444684573936
2016-02-01,0.021441413447695602
2016-03-01,0.007733484605503958
2016-04-01,0.012016183090385008
2016-05-01,0.028268685980690624
2016-06-01,0.005865401232724112
2016-07-01,0.020940643188738093
2016-08-01,0.023267021094845197
2016-09-01,0.010756278172280566
2016-10-01,0.01783699307300659
2016-11-01,0.006640400272275646
2016-12-01,0.015931985450712283
2017-01-01,0.0
2017-02-01,0.0
2017-03-01,0.04893639310908837
2017-04-01,0.022565853282255813
2017-05-01,0.03427443423464876
2017-06-01,0.005655603658262165
2017-07-01,0.007653207938336531
2017-08-01,0.05390018736676601
2017-09-01,0.0
2017-10-01,0.00551128186740013
2017-11-01,0.01536073451276261
2017-12-01,0.014937482818386293
2018-01-01,0.008610583880851841
2018-02-01,0.0
2018-03-01,0.01471777172712488
2018-04-01,0.0
2018-05-01,0.012099027792020142
2018-06-01,0.03302063008530553
2018-07-01,0.039448971586794196
2018-08-01,0.0
2018-09-01,0.006906664851820063
2018-10-01,0.014437463659312208
2018-11-01,0.019669838931591216
2018-12-01,0.00678592026899216
2019-01-01,0.0067257437776557655
2019-02-01,0.006723634044980786
2019-03-01,0.0
2019-04-01,0.012855284334158498
2019-05-01,0.023646435746658857
2019-06-01,0.012306995290596633
2019-07-01,0.012380479988036671
2019-08-01,0.0
2019-09-01,0.0058285635403479575
2019-10-01,0.020233685747684922
2019-11-01,0.016653679920509545
2019-12-01,0.0
2020-01-01,0.038290821558729
2020-02-01,0.0
2020-03-01,0.023628214730735713
2020-04-01,0.0
2020-05-01,0.018499990965736113
2020-06-01,0.0068488405816938035
2020-07-01,0.005355963709576804
2020-08-01,0.004010371086320655
2020-09-01,0.010944049940957356
2020-10-01,0.02117140287376541
2020-11-01,0.014973846266368307
2020-12-01,0.015750513968839183
2021-01-01,0.0
2021-02-01,0.01821356315088203
2021-03-01,0.010369903570572034
2021-04-01,0.009789418842167467
2021-05-01,0.00577326703898919
2021-06-01,0.0013561935986532558
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
