<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:39f68dabfb7e70b0d3bea829898f5d5115ab093921faa8c1ffaa4d9c23423a43
size 19202
=======
STARTDATE,ENDDATE,MEDIAN,MAD,VALUE,TYPE
2016-01-01,2016-02-13,,,,
2016-01-08,2016-02-20,,,,
2016-01-15,2016-02-27,,,,
2016-01-22,2016-03-05,,,,
2016-01-29,2016-03-12,,,,
2016-02-01,2016-03-15,10500.0,669.5078125017362,9500.0,Anomaly
2016-02-08,2016-03-22,10500.0,594.4140625,9500.0,Anomaly
2016-02-15,2016-03-29,10500.0,573.0164930941359,9500.0,Anomaly
2016-02-22,2016-04-05,10250.0,581.0719313063482,9500.0,Normal
2016-02-29,2016-04-12,10250.0,527.0536100585686,9500.0,Anomaly
2016-03-07,2016-04-19,10000.0,457.2265625,9500.0,Normal
2016-03-14,2016-04-26,10000.0,447.50781268505875,9500.0,Normal
2016-03-21,2016-05-03,10000.0,475.3216350031722,9500.0,Normal
2016-03-28,2016-05-10,9650.0,593.3125,9500.0,Normal
2016-04-04,2016-05-17,9650.0,592.7419555675765,9500.0,Normal
2016-04-11,2016-05-24,9550.0,493.4804257646614,9500.0,Normal
2016-04-18,2016-05-31,9550.0,493.47497229025623,9500.0,Normal
2016-04-25,2016-06-07,9550.0,500.4193547075963,9500.0,Normal
2016-05-02,2016-06-14,9550.0,411.55152263971866,9500.0,Normal
2016-05-09,2016-06-21,9550.0,360.32421875,9500.0,Normal
2016-05-16,2016-06-28,9550.0,404.375,9500.0,Normal
2016-05-23,2016-07-05,9550.0,404.375,9500.0,Normal
2016-05-30,2016-07-12,9550.0,404.375,9500.0,Normal
2016-06-06,2016-07-19,9650.0,412.84375,9500.0,Normal
2016-06-13,2016-07-26,10000.0,438.22558593697124,9500.0,Normal
2016-06-20,2016-08-02,10000.0,438.1093749988397,9500.0,Normal
2016-06-27,2016-08-09,10000.0,438.1093749988397,9500.0,Normal
2016-07-04,2016-08-16,10000.0,491.324218814087,9500.0,Normal
2016-07-11,2016-08-23,10000.0,488.61125193433395,9500.0,Normal
2016-07-18,2016-08-30,10000.0,483.904765018156,9500.0,Normal
2016-07-25,2016-09-06,10000.0,483.84375,9500.0,Normal
2016-08-01,2016-09-13,10500.0,530.54296875,9500.0,Anomaly
2016-08-08,2016-09-20,10500.0,538.1759245987088,9500.0,Anomaly
2016-08-15,2016-09-27,10500.0,606.0597550684349,9500.0,Anomaly
2016-08-22,2016-10-04,10500.0,616.6250028792172,9500.0,Anomaly
2016-08-29,2016-10-11,10850.0,698.333857469396,9500.0,Anomaly
2016-09-05,2016-10-18,10850.0,709.39891432547,9500.0,Anomaly
2016-09-12,2016-10-25,10850.0,697.8411014377284,9500.0,Anomaly
2016-09-19,2016-11-01,10850.0,690.625,9500.0,Anomaly
2016-09-26,2016-11-08,10850.0,723.4375,9500.0,Anomaly
2016-10-03,2016-11-15,10850.0,730.46875,9500.0,Anomaly
2016-10-10,2016-11-22,10850.0,737.5,9500.0,Anomaly
