<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:80be502493fc47aa2c7022b67916d62acee8dd1a93007e5199449ab8db43f95c
size 5492
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,29,18,21,46,75,60,88,70,36,38,145,90,76,85,100,NR,40,225,15,27,30,35
DELHI,30,20,23,50,79,87,92,78,37,38,154,106,84,84,103,NR,45,189,17,29,32,56
HISAR,24,16,19,38,66,62,74,58,36,44,130,77,85,77,92,NR,32,170,16,23,22,45
KARNAL,24,17,21,41,69,68,96,67,36,40,143,79,87,98,98,NR,37,160,17,25,28,47
PANCHKULA,24,18,26,48,74,70,80,NR,37,45,130,90,75,90,106,NR,44,180,20,25,25,45
GURGAON,28,18,21,46,68,52,74,NR,34,46,143,91,74,87,92,NR,35,180,15,40,30,80
SHIMLA,32,NR,22,45,75,75,90,70,37,30,175,115,87,87,NR,NR,43,180,17,30,30,40
MANDI,30,NR,21,44,76,80,91,76,38,28,NR,115,80,82,NR,NR,34,NR,14,27,29,45
SRINAGAR,26,20,23,65,70,NR,NR,NR,45,34,NR,105,82,NR,NR,NR,NR,328,17,30,25,NR
JAMMU,37,17,20,43,78,78,82,77,42,40,186,112,84,107,119,82,46,240,17,35,30,50
AMRITSAR,32,18,21,56,72,65,86,63,39,38,137,95,69,92,99,NR,40,255,19,27,30,36
LUDHIANA,23,16,18,45,75,75,95,80,35,42,115,88,65,70,100,60,40,170,15,24,25,40
BATHINDA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUCKNOW,23,16,20,46,70,85,85,76,36,48,128,90,72,NR,NR,NR,45,225,16,25,25,75
KANPUR,22,16,20,50,72,88,90,70,38,48,115,90,82,NR,NR,NR,40,190,14,20,30,80
VARANASI,28,17,22,46,74,65,90,65,38,40,125,105,69,NR,NR,NR,37,230,16,24,28,60
AGRA,24,15,19,38,73,75,77,67,35,48,90,77,66,NR,NR,NR,34,260,16,20,25,40
DEHRADUN,21,16,20,50,70,74,106,76,36,36,132,85,80,84,128,NR,36,240,17,26,35,40
RAIPUR,26,22,27,40,65,60,85,60,34,38,110,100,80,85,90,80,38,180,10,32,24,44
PANAJI,35,29,27,53,73,91,105,76,34,44,NR,139,101,93,103,71,43,165,16,38,33,45
AHMEDABAD,22,20,22,38,67,72,90,65,34,42,92,84,68,78,77,67,46,250,15,22,20,54
RAJKOT,23,20,20,40,80,79,95,68,33,44,89,70,69,76,75,62,45,260,15,26,27,38
BHOPAL,22,18,20,36,70,80,80,65,35,38,100,80,66,71,80,60,38,250,14,23,18,50
INDORE,26,18,21,41,79,78,85,74,34,37,107,85,73,83,91,NR,39,210,9,28,24,48
GWALIOR,27,16,17,40,63,62,72,60,34,35,145,81,79,76,103,60,32,190,15,25,25,50
JABALPUR,23,18,20,44,62,48,66,54,36,44,117,88,71,79,93,65,32,205,10,23,23,47
REWA,45,16,20,40,75,75,82,64,36,42,NR,NR,NR,NR,NR,NR,46,320,17,26,26,60
SAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MUMBAI,30,25,31,58,77,82,93,78,39,41,117,96,101,92,81,59,53,250,17,29,29,57
NAGPUR,28,22,23,39,70,63,85,61,34,31,114,101,78,90,100,76,45,220,13,20,18,65
JAIPUR,26,18,22,36,69,72,80,64,35,34,94,76,64,78,90,NR,33,150,15,22,25,70
JODHPUR,32,18,20,35,70,65,78,64,35,36,95,80,70,80,90,NR,34,200,15,25,25,45
KOTA,32,17,20,43,75,70,95,62,34,30,93,85,75,86,90,80,34,160,15,22,25,45
PATNA,30,19,20,38,60,72,85,64,35,34,NR,89,67,88,89,70,NR,170,16,24,22,80
BHAGALPUR,32,20,22,42,74,70,80,62,35,36,NR,90,70,84,90,65,32,250,14,22,28,70
RANCHI,29,22,20,42,72,66,90,64,38,38,120,94,75,82,140,65,42,250,17,22,25,60
BHUBANESHWAR,26,NR,21,44,73,82,86,70,35,32,NR,91,68,84,83,69,40,180,16,25,26,50
CUTTACK,26,NR,23,42,75,78,84,70,35,32,NR,90,72,NR,95,70,40,160,16,26,25,40
SAMBALPUR,25,NR,22,42,75,78,83,66,36,32,NR,84,72,79,89,68,40,200,16,26,26,40
ROURKELA,25,21,24,43,73,80,85,68,35,32,NR,92,70,80,86,70,41,160,16,25,22,45
KOLKATA,27,NR,21,45,70,75,94,60,35,34,120,92,72,80,84,65,40,120,9,22,25,55
SILIGURI,27,18,21,39,68,70,90,66,36,30,189,112,71,82,101,NR,NR,120,10,25,32,38
PORT BLAIR,52,27,44,51,82,NR,NR,79,44,56,131,137,120,NR,115,84,55,240,16,40,38,60
ITANAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GUWAHATI,24,22,23,38,63,88,88,70,37,44,NR,80,67,80,NR,NR,45,130,6,28,25,30
SHILLONG,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AIZAWL,40,NR,33,NR,NR,81,92,83,47,NR,NR,NR,NR,NR,NR,NR,NR,NR,20,31,48,59
DIMAPUR,24,18,22,55,75,70,85,70,40,NR,110,93,100,NR,NR,NR,NR,250,12,50,40,40
AGARTALA,30,NR,25,45,56,65,70,75,38,38,NR,107,70,93,NR,NR,34,140,16,27,36,34
VIJAYWADA,27,26,27,46,72,78,98,69,38,39,96,109,70,NR,80,67,46,183,12,30,24,36
VISAKHAPATNAM,25,25,26,50,72,78,95,60,39,36,98,98,64,NR,87,70,43,213,12,32,26,40
BENGALURU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DHARWAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
T.PURAM,36,29,29,72,76,82,93,60,37,36,154,132,93,NR,99,74,47,164,12,41,35,50
ERNAKULAM,35,28,28,68,82,73,87,65,36,38,109,127,80,NR,103,68,56,155,14,36,40,46
KOZHIKODE,34,30,43,66,81,90,94,63,35,36,145,135,92,NR,108,70,44,165,10,30,35,30
PUDUCHERRY,30,32,26,50,85,95,100,70,34,26,99,119,86,NR,76,62,50,230,16,34,28,38
CHENNAI,32,31,33,48,76,89,96,75,34,27,98,106,87,NR,87,65,50,220,17,26,28,39
DINDIGUL,31,31,25,47,70,97,94,NR,34,32,102,NR,85,NR,90,74,38,220,14,28,30,35
THIRUCHIRAPALLI,32,30,NR,46,68,90,90,NR,34,29,100,NR,83,NR,88,68,41,220,13,30,23,33
COIMBATORE,32,30,26,45,76,100,92,70,34,27,NR,NR,NR,NR,NR,NR,50,410,17,30,25,35
TIRUNELVELI,32,29,30,43,75,100,90,NR,34,27,NR,NR,NR,NR,NR,NR,42,410,16,30,25,36
HYDERABAD,27,29,31,52,74,86,98,65,38,40,98,107,80,81,85,71,50,194,11,32,28,42
Average Price,28.84,21.47,23.79,46.05,72.39,76.16,87.75,68.08,36.4,37.27,121.19,97.24,77.85,83.97,94.77,68.94,41.38,210.65,14.7,27.89,27.82,48.09
Maximum Price,52,32,44,72,85,100,106,83,47,56,189,139,120,107,140,84,56,410,20,50,48,80
Minimum Price,21,15,17,35,56,48,66,54,33,26,89,70,64,70,75,59,32,120,6,20,18,30
Modal Price,32,18,20,46,75,78,90,70,34,38,121.5,90,75,82,90,67.5,40,250,16,25,25,40
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
