<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e75870e454cd910fe0a3d42e86f8fa63cd59a20c33291ef454de61d8cde77e5a
size 9479
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,30,21,24,60,95,96,100,72,38,55,120,101,86,96,103,84,40,200,20,30,20,60
ALLAHABAD,28,22,25,60,80,120,100,75,38,40,140,110,95,100,110,90,39,170,19,20,15,60
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,32,21,25,60,90,92,105,70,37,45,148,115,103,98,131,98,40,210,18,25,20,40
CHANDIGARH,31,21,25,55,85,88,95,61,37,48,153,105,90,100,105,NR,34,220,20,25,20,45
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DELHI,35,21,24,74,97,106,108,79,38,46,179,138,105,119,128,100,57,243,20,32,22,62
DHARAMSHALA,29,NR,26,57,90,100,100,78,41,40,120,140,100,100,120,85,40,200,20,30,20,45
GORAKHPUR,26,21,25,60,90,100,115,75,40,44,153,120,69,92,126,81,42,180,18,30,20,80
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HALDWANI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HARIDWAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HISAR,30,20,24,60,96,98,100,80,37,55,160,105,90,100,110,85,38,210,19,25,18,40
JAMMU,35,23,26,64,98,104,100,82,42,45,NR,155,150,130,155,135,46,260,20,25,20,40
JHANSI,32,22,26,65,95,85,95,65,40,46,NR,115,104,109,126,98,40,200,20,22,15,35
KANPUR,27,18,25,60,97,115,92,68,41,52,120,110,76,117,131,98,43,120,20,25,20,30
KARNAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUCKNOW,29,23,23,64,90,95,100,68,39,56,131,137,115,109,115,109,42,268,20,27,20,60
LUDHIANA,30,21,25,65,90,95,115,80,37,45,145,115,95,105,110,NR,42,210,18,25,20,50
MANDI,36,NR,25,64,100,95,100,80,40,50,140,135,95,96,NR,NR,46,285,20,28,20,45
MEERUT,32,23,27,65,96,98,100,85,38,55,NR,120,95,105,NR,90,42,220,20,30,20,60
PANCHKULA,34,22,26,60,105,110,105,90,40,56,170,120,104,115,120,93,45,210,19,25,25,40
RUDRAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,33,NR,27,64,96,95,110,70,40,40,158,131,101,104,NR,NR,42,180,20,36,20,48
SOLAN,34,NR,24,59,90,82,98,76,39,40,NR,146,104,103,NR,NR,39,210,20,27,18,43
SRINAGAR,32,30,35,80,80,80,110,80,45,40,NR,142,100,120,150,NR,50,260,20,30,25,70
VARANASI,30,22,27,65,98,105,110,75,40,45,153,137,96,115,126,83,45,240,20,26,20,50
AHMEDABAD,27,24,28,58,76,97,92,75,38,52,145,90,75,100,95,85,50,230,15,24,24,45
AMBIKAPUR,25,22,26,60,80,80,110,65,36,40,200,115,75,90,110,95,40,180,10,30,20,45
BHOPAL,27,24,26,75,105,80,95,72,38,48,115,110,68,105,85,72,40,250,16,25,10,50
BHUJ,25,25,28,58,100,110,68,55,37,52,152,102,72,86,89,78,43,200,15,20,20,34
BILASPUR,27,28,30,65,95,100,120,70,40,45,140,120,80,105,110,85,45,220,15,30,25,32
DURG,27,28,30,60,90,90,95,75,40,46,163,128,80,93,102,88,45,280,15,30,15,65
GWALIOR,30,23,25,58,85,80,85,70,38,55,160,110,96,95,115,75,40,230,18,25,15,50
INDORE,26,23,25,66,94,78,90,62,36,46,110,95,70,92,85,NR,40,220,15,25,25,45
JABALPUR,27,25,26,63,95,72,86,60,40,55,130,105,85,83,103,85,38,220,10,30,26,56
JAGDALPUR,26,25,32,55,80,85,115,70,40,55,120,120,80,90,100,85,34,180,10,25,30,50
JAIPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOTA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MUMBAI,33,33,36,85,108,116,151,98,42,44,171,139,100,95,108,86,60,280,19,39,34,58
NAGPUR,32,30,34,66,94,94,96,76,40,42,144,114,90,96,122,94,42,195,18,32,20,50
NASHIK,51,46,46,91,84,86,84,66,39,37,129,111,83,83,96,80,47,250,17,37,25,36
PANAJI,44,33,29,67,102,122,127,89,38,50,176,160,126,110,129,95,50,230,16,32,19,35
PUNE,56,32,35,73,104,111,117,84,39,38,154,145,101,103,109,104,37,225,19,30,20,30
RAIPUR,28,32,34,65,98,100,102,75,43,45,157,120,85,100,105,80,40,180,20,30,25,70
RAJKOT,27,22,26,60,80,90,90,75,38,52,144,98,75,97,98,85,50,200,15,23,20,40
REWA,25,21,23,60,80,70,80,60,40,45,116,90,70,85,92,NR,42,210,12,25,12,47
SAGAR,30,22,26,65,90,65,80,65,37,42,142,104,98,90,109,NR,48,210,15,25,15,45
SURAT,28,27,28,58,82,87,88,57,37,52,142,103,75,93,92,86,45,210,10,26,19,27
UDAIPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BALASORE,28,35,28,64,87,90,96,75,40,46,NR,120,85,NR,104,96,53,200,20,26,18,50
BERHAMPUR,29,34,29,65,85,105,102,74,41,40,NR,120,82,NR,114,98,46,220,18,27,18,40
BHAGALPUR,27,22,25,55,90,95,95,65,40,42,NR,120,82,105,135,84,38,300,10,25,15,40
BHUBANESHWAR,28,32,27,64,88,92,96,75,42,46,NR,130,82,NR,112,95,50,180,20,27,20,50
CUTTACK,28,36,28,64,88,88,95,72,41,46,NR,126,80,NR,110,95,50,220,20,27,18,50
DARBHANGA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GAYA,28,22,24,59,89,94,95,73,39,44,NR,135,115,119,NR,108,40,177,19,28,21,50
JEYPORE,28,30,28,64,84,95,100,74,42,46,NR,130,82,NR,114,92,50,200,20,28,18,60
KHARAGPUR,34,22,30,70,95,100,130,115,40,50,145,120,100,95,110,85,50,220,12,26,22,50
KOLKATA,29,NR,27,64,90,89,105,74,40,40,170,120,80,98,110,92,48,140,9,27,24,60
MALDA,27,17,23,60,92,104,90,80,37,42,NR,110,100,106,106,70,55,140,10,30,20,60
MUZZAFARPUR,30,22,26,50,72,100,98,68,38,43,NR,113,98,100,107,82,37,197,13,27,16,45
PATNA,30,20,27,62,95,100,105,75,42,43,NR,111,85,116,125,104,45,200,18,28,20,50
PURNIA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PURULIA,32,24,28,70,90,115,120,80,40,42,125,120,85,100,115,80,44,170,12,26,22,60
RAIGANJ,30,20,30,85,95,80,110,60,39,30,85,110,80,90,95,70,42,250,10,22,23,70
RAMPURHAT,33,17,22,75,75,70,80,70,40,40,145,90,70,85,87,65,38,220,11,20,30,30
RANCHI,35,28,28,70,88,92,100,72,41,45,180,127,85,115,120,104,45,280,20,28,20,50
ROURKELA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SAMBALPUR,27,32,28,60,86,88,95,71,42,46,NR,127,82,NR,116,96,44,220,20,26,18,60
SILIGURI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AGARTALA,31,NR,39,61,NR,87,106,94,44,55,NR,119,62,101,NR,NR,54,178,20,29,26,41
AIZAWL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DIMAPUR,28,30,30,65,95,75,112,70,50,65,115,95,110,110,118,110,60,180,10,35,40,80
GANGTOK,52,27,34,65,100,110,120,85,45,56,NR,137,87,119,131,NR,55,300,18,48,25,70
GUWAHATI,32,25,30,62,85,97,108,77,42,56,NR,120,100,110,125,NR,44,200,15,30,30,50
IMPHAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ITANAGAR,34,NR,38,80,100,120,140,100,50,60,NR,NR,100,110,150,NR,75,320,15,50,40,50
