<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2817c61547bffd4dad7f78a9c45ca2ad74d527389a6a1c3b65e61a3d98b9efec
size 5036
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,30,22,21,51,66,58,84,59,36,35,108,100,67,90,96,108,38,225,15,15,18,25
DELHI,27,18,20,54,77,69,83,67,37,32,161,99,76,95,106,NR,42,212,16,22,26,46
HISAR,24,14,18,61,68,68,69,NR,35,42,145,87,85,80,95,NR,33,150,15,9,27,15
KARNAL,20,18,20,55,62,55,75,NR,36,39,118,116,75,95,117,NR,32,150,15,16,17,20
SHIMLA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MANDI,27,NR,21,46,65,57,79,61,36,25,NR,107,67,69,NR,NR,33,255,15,15,20,20
SRINAGAR,20,20,26,70,65,NR,NR,NR,40,30,NR,103,77,NR,NR,NR,NR,340,15,20,30,NR
JAMMU,34,18,19,49,72,66,78,64,38,36,160,121,68,93,108,71,40,215,16,15,25,30
AMRITSAR,35,18,19,44,69,43,74,60,38,38,142,93,65,93,97,NR,38,234,18,14,19,15
LUDHIANA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,31,16,18,53,76,NR,NR,56,38,35,136,101,68,89,101,NR,44,200,16,11,22,29
LUCKNOW,21,17,18,65,70,72,84,63,35,40,147,110,70,NR,NR,NR,43,228,16,16,20,23
KANPUR,19,16,18,50,70,60,76,56,38,40,115,85,70,NR,NR,NR,40,190,14,16,15,40
VARANASI,20,15,19,55,69,65,80,55,38,40,125,100,69,NR,NR,NR,36,230,16,14,22,24
AGRA,20,16,17,58,70,58,72,55,35,36,115,90,70,NR,NR,NR,31,240,14,15,20,30
DEHRADUN,21,16,20,46,64,53,85,NR,35,34,125,80,66,88,NR,NR,38,260,16,20,22,30
RAIPUR,20,22,22,50,78,55,75,55,35,31,140,100,70,85,95,75,45,200,8,15,16,24
PANAJI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AHMEDABAD,19,19,16,51,65,55,71,40,35,38,117,86,60,86,87,60,44,250,14,15,19,10
RAJKOT,22,20,21,50,70,60,80,60,32,42,113,73,53,77,83,59,45,260,14,13,16,30
BHOPAL,20,17,19,63,70,54,62,44,38,36,129,78,61,75,79,61,36,165,12,14,11,12
INDORE,25,17,19,46,68,50,70,58,35,35,152,87,70,88,104,NR,42,185,8,20,15,32
GWALIOR,28,16,17,57,62,50,63,45,34,34,162,85,80,80,110,60,32,185,15,18,20,25
JABALPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MUMBAI,30,26,29,58,72,70,76,66,40,40,124,98,102,96,98,60,47,280,16,22,26,60
NAGPUR,31,26,27,61,71,59,67,58,36,30,151,120,92,101,110,82,42,220,13,22,20,25
JAIPUR,24,17,18,40,62,45,63,48,35,27,131,77,56,85,NR,NR,33,150,12,14,15,16
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOTA,25,17,20,52,70,45,75,45,35,28,165,88,80,85,138,NR,45,200,7,20,20,20
PATNA,32,20,21,47,68,49,69,54,37,32,NR,87,62,92,89,68,NR,170,16,13,18,42
BHAGALPUR,25,16,18,47,55,58,67,52,36,32,NR,95,60,74,90,58,32,240,12,12,16,40
RANCHI,27,17,20,52,72,NR,NR,NR,37,NR,135,93,50,NR,NR,NR,NR,240,16,14,18,20
BHUBANESHWAR,23,NR,23,49,65,50,70,58,35,28,NR,88,64,91,94,68,40,150,15,11,24,50
CUTTACK,23,NR,22,50,70,47,65,57,35,28,NR,88,66,NR,93,68,40,160,15,11,24,35
SAMBALPUR,21,NR,21,45,65,51,69,54,35,28,NR,84,65,85,94,67,40,150,16,12,22,40
ROURKELA,22,21,22,48,70,45,72,59,36,28,176,92,67,87,93,68,39,160,15,13,24,40
KOLKATA,26,NR,19,56,66,54,84,52,36,28,140,94,60,84,95,56,NR,120,8,12,24,60
SILIGURI,22,18,20,46,70,70,76,65,35,30,NR,88,66,88,110,NR,NR,100,8,12,22,42
PORT BLAIR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ITANAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GUWAHATI,20,21,22,45,62,54,72,55,37,40,NR,90,72,NR,NR,NR,NR,110,NR,13,20,NR
SHILLONG,20,NR,24,55,63,66,79,61,38,NR,105,96,65,NR,NR,96,NR,200,16,15,21,26
AIZAWL,38,NR,27,NR,NR,80,75,70,45,NR,NR,148,NR,NR,110,NR,NR,280,20,30,30,80
DIMAPUR,20,16,23,55,70,50,80,60,40,NR,NR,NR,NR,NR,NR,NR,NR,180,10,17,25,15
AGARTALA,17,NR,24,53,58,57,76,70,40,29,NR,115,56,NR,NR,NR,34,140,16,17,21,39
VIJAYWADA,25,26,26,48,68,53,78,59,37,33,110,108,57,NR,92,62,43,183,12,18,22,33
VISAKHAPATNAM,26,24,26,52,65,55,80,54,38,34,132,108,56,NR,92,62,45,187,12,14,25,44
BENGALURU,31,22,25,49,70,64,74,NR,34,27,83,NR,63,64,85,61,44,300,14,19,20,44
DHARWAD,26,29,24,56,74,74,87,NR,34,41,115,NR,67,82,88,59,38,179,16,22,22,43
T.PURAM,32,26,30,74,73,66,68,68,35,35,127,134,105,68,103,65,50,181,10,26,79,48
ERNAKULAM,43,25,28,73,75,61,74,56,34,34,89,116,80,NR,97,65,42,143,14,26,64,44
KOZHIKODE,33,31,37,70,73,62,68,70,35,36,145,135,90,NR,95,64,44,144,13,22,59,42
PUDUCHERRY,30,28,32,55,80,65,80,50,33,29,129,108,78,NR,90,63,55,230,15,22,24,28
CHENNAI,32,28,31,52,75,62,80,58,34,27,136,126,79,NR,97,60,52,260,16,18,23,41
DINDIGUL,27,27,24,51,69,61,74,NR,34,32,132,NR,81,NR,96,66,42,260,14,22,22,35
THIRUCHIRAPALLI,30,27,29,52,65,61,75,NR,33,28,132,NR,76,NR,93,63,46,260,11,20,20,35
HYDERABAD,26,28,30,69,75,66,82,57,38,34,118,107,71,69,86,60,47,192,10,19,20,38
