<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:538fb1fd2c5a12107060d0665484ba08ff8f6b2363ab198190728f68a01d415b
size 2908
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
DELHI,22,13,15,34,71,70,88,55,31,23,111,65,55,58,70,NR,,149,12,10,11,17
SHIMLA,27,15,18,33,78,72,92,52,34,20,87,73,52,NR,NR,NR,,140,12,15,12,NR
SRINAGAR,22,NR,16,40,86,NR,NR,NR,40,22,NR,78,60,NR,NR,NR,,292,11,18,15,NR
JAMMU,23,14,15,32,73,NR,NR,NR,33,22,85,70,54,NR,NR,NR,,288,12,10,12,NR
AMRITSAR,18,12,15,27,70,NR,NR,NR,32,29,75,70,48,55,59,NR,,NR,11,6,9,6
LUDHIANA,18,13,15,34,65,NR,NR,NR,32,30,90,65,55,50,56,52,,NR,12,7,8,9
LUCKNOW,16,12,14,34,64,63,88,48,33,30,96,64,52,NR,NR,NR,,185,12,7,10,NR
KANPUR,14,13,15,32,68,65,85,48,34,29,115,54,45,NR,NR,NR,,140,12,8,8,NR
DEHRADUN,15,13,14,30,74,54,96,NR,31,24,78,55,51,55,NR,NR,,145,12,10,10,12
RAIPUR,19,16,19,28,64,65,85,50,31,23,92,73,55,59,69,NR,,170,10,8,10,NR
AHMEDABAD,19,14,16,30,66,73,94,47,32,26,73,51,49,NR,NR,NR,,180,12,10,14,19
RAJKOT,18,14,16,30,65,75,85,45,29,26,77,NR,48,NR,NR,NR,,240,12,12,12,25
BHOPAL,17,11,17,28,58,52,68,50,32,28,75,55,50,48,NR,46,,150,10,5,3,10
MUMBAI,20,19,18,33,67,71,92,51,32,26,74,66,54,NR,NR,NR,,153,12,12,12,NR
JAIPUR,22,14,15,26,64,66,76,46,30,22,79,53,45,54,61,NR,,120,11,8,8,8
PATNA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
RANCHI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
BHUBANESHWAR,16,NR,15,32,65,66,82,50,32,22,NR,65,52,NR,66,56,,180,11,7,12,NR
KOLKATA,18,NR,15,32,65,62,85,52,32,21,90,60,42,50,58,43,,120,8,6,12,NR
GUWAHATI,17,15,15,31,60,70,84,47,31,26,NR,57,50,48,55,50,,110,NR,7,8,NR
SHILLONG,17,NR,19,35,65,70,97,56,34,NR,60,56,54,56,58,48,,200,12,8,10,35
AIZAWL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
KOHIMA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR
AGARTALA,18,NR,18,36,62,72,70,60,34,24,NR,NR,58,NR,NR,NR,,180,11,12,15,NR
VIJAYWADA,17,18,20,30,64,68,88,49,29,28,79,NR,NR,NR,NR,NR,,173,9,11,12,24
BENGALURU,18,20,17,26,60,72,88,NR,30,19,72,NR,51,52,54,46,,267,12,11,10,24
T.PURAM,22,21,22,58,62,73,79,58,30,20,68,78,55,65,64,47,,126,7,20,18,18
CHENNAI,20,21,22,32,72,80,94,52,30,21,79,65,58,NR,57,43,,240,12,14,12,28
DINDIGUL,20,21,23,32,69,83,89,NR,29,22,77,NR,52,NR,57,43,,320,12,16,18,30
HYDERABAD,19,19,21,30,66,73,82,51,32,26,69,63,44,NR,NR,NR,,147,7,10,9,21
Average Price,18.92,15.62,17.12,32.5,67.04,68.86,85.77,50.89,31.88,24.36,81.86,63.62,51.56,54.17,60.31,47.4,,183.96,10.96,10.31,11.15,19.07
Maximum Price,27,21,23,58,86,83,97,60,40,30,115,78,60,65,70,56,,320,12,20,18,35
Minimum Price,14,11,14,26,58,52,68,45,29,19,60,51,42,48,54,43,,110,7,5,3,6
Modal Price,18,13.5,15,32,65,71.6666666666667,86.5,51,32,24,79,65,53.5,51,57.5,43,,180,12,10,12,24
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
