<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:6a086c0c46814d8c1e32d884d3792091df6367af60e0b6d80a68bfbe4489e254
size 18246
=======
STARTDATA,ENDDATA,MAX_PRICE,MIN_PRICE,MAXMINRATIO
2016-01-01,2016-02-13,1850.0,1400.0,1.3204853675945754
2016-01-08,2016-02-20,1770.0,1325.0,1.334841628959276
2016-01-15,2016-02-27,1750.0,970.0,1.8022657054582905
2016-01-22,2016-03-05,1625.0,952.5,1.7042475091767173
2016-01-29,2016-03-12,1513.8497462107428,750.0,2.015778623449724
2016-02-01,2016-03-15,1445.5633571909511,735.0,1.9640806483572706
2016-02-08,2016-03-22,1420.0,725.0,1.955922865013774
2016-02-15,2016-03-29,1405.0,725.0,1.9352617079889807
2016-02-22,2016-04-05,1063.4285714143673,702.4999999777777,1.511625545768243
2016-02-29,2016-04-12,961.9540229742372,700.0,1.3722596618748035
2016-03-07,2016-04-19,942.5,700.0,1.3445078459343796
2016-03-14,2016-04-26,745.0,700.0,1.0627674750356633
2016-03-21,2016-05-03,745.0,700.0,1.0627674750356633
2016-03-28,2016-05-10,760.0,700.0,1.0841654778887304
2016-04-04,2016-05-17,760.0,700.0,1.0841654778887304
2016-04-11,2016-05-24,920.0,710.0,1.2939521800281295
2016-04-18,2016-05-31,980.0,710.0,1.3783403656821378
2016-04-25,2016-06-07,1020.0,710.0,1.4345991561181435
2016-05-02,2016-06-14,1150.0,715.0,1.606145251396648
2016-05-09,2016-06-21,1240.0,720.0,1.7198335644937586
2016-05-16,2016-06-28,2400.0,730.0,3.283173734610123
2016-05-23,2016-07-05,2450.0,910.0,2.689352360043908
2016-05-30,2016-07-12,2650.0,950.0,2.786540483701367
2016-06-06,2016-07-19,2680.0,1000.0,2.6773226773226773
2016-06-13,2016-07-26,2680.0,1126.6666666416668,2.376588826538056
2016-06-20,2016-08-02,2680.0,760.0,3.521681997371879
2016-06-27,2016-08-09,2680.0,760.0,3.521681997371879
2016-07-04,2016-08-16,2680.0,760.0,3.521681997371879
2016-07-11,2016-08-23,2680.0,760.0,3.521681997371879
2016-07-18,2016-08-30,2500.0,760.0,3.2851511169513796
2016-07-25,2016-09-06,2450.0,760.0,3.219448094612352
2016-08-01,2016-09-13,2050.0,1200.0,1.7069109075770192
2016-08-08,2016-09-20,1888.8888888666668,1200.0,1.5727634378573412
2016-08-15,2016-09-27,1750.0,1180.0,1.4817950889077054
2016-08-22,2016-10-04,1725.0,1180.0,1.4606265876375952
2016-08-29,2016-10-11,1725.0,1180.0,1.4606265876375952
2016-09-05,2016-10-18,1725.0,1180.0,1.4606265876375952
2016-09-12,2016-10-25,1725.0,1150.0,1.4986967854039965
2016-09-19,2016-11-01,1725.0,900.0,1.9145394006659266
2016-09-26,2016-11-08,1300.0,900.0,1.4428412874583796
2016-10-03,2016-11-15,1300.0,900.0,1.4428412874583796
2016-10-10,2016-11-22,1300.0,845.1388888640627,1.5363907948318551
2016-10-17,2016-11-29,1300.0,845.1388888640627,1.5363907948318551
2016-10-24,2016-12-06,1200.0,800.0,1.4981273408239701
2016-10-31,2016-12-13,1100.0,700.0,1.5691868758915835
2016-11-07,2016-12-20,1810.0,500.0,3.6127744510978044
2016-11-14,2016-12-27,1810.0,500.0,3.6127744510978044
2016-11-21,2017-01-03,1810.0,480.0,3.762993762993763
2016-11-28,2017-01-10,6875.0,400.0,17.144638403990026
2016-12-05,2017-01-17,6875.0,400.0,17.144638403990026
2016-12-12,2017-01-24,6875.0,400.0,17.144638403990026
2016-12-19,2017-01-31,6875.0,400.0,17.144638403990026
2016-12-26,2017-02-07,6875.0,400.0,17.144638403990026
2017-01-01,2017-02-13,6875.0,400.0,17.144638403990026
2017-01-08,2017-02-20,6875.0,324.38679243873264,21.128700241557897
2017-01-15,2017-02-27,513.6363636245868,324.38679243873264,1.5785409105727604
2017-01-22,2017-03-06,513.6363636245868,324.38679243873264,1.5785409105727604
2017-01-29,2017-03-13,450.0,324.38679243873264,1.382969470356517
2017-02-05,2017-03-20,480.0,324.38679243873264,1.4751674350469515
2017-02-12,2017-03-27,610.0,324.38679243873264,1.8746919487055007
2017-02-19,2017-04-03,758.04651161947,324.38679243873264,2.3296781837332974
2017-02-26,2017-04-10,825.0,340.0,2.4193548387096775
2017-03-05,2017-04-17,825.0,350.0,2.3504273504273505
2017-03-12,2017-04-24,825.0,380.0,2.1653543307086616
2017-03-19,2017-05-01,825.0,470.0,1.7515923566878981
2017-03-26,2017-05-08,825.0,600.0,1.3727121464226288
2017-04-02,2017-05-15,825.0,700.0,1.1768901569186876
2017-04-09,2017-05-22,825.0,700.0,1.1768901569186876
2017-04-16,2017-05-29,800.0,700.0,1.1412268188302426
2017-04-23,2017-06-05,800.0,700.0,1.1412268188302426
2017-04-30,2017-06-12,1025.0,718.2857142618622,1.4250248262637397
