<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0d2ec24d08f54f054485370d4f147603a11170ad755324450b4e14be3a80a187
size 35821
=======
DATE,PRICE
2016-01-01,8600.0
2016-01-02,8600.0
2016-01-03,8600.0
2016-01-04,8600.0
2016-01-05,8600.0
2016-01-06,8600.0
2016-01-07,8600.0
2016-01-08,8600.0
2016-01-09,8600.0
2016-01-10,8600.0
2016-01-11,8600.0
2016-01-12,8600.0
2016-01-13,8600.0
2016-01-14,8600.0
2016-01-15,8600.0
2016-01-16,8600.0
2016-01-17,8600.0
2016-01-18,8600.0
2016-01-19,8600.0
2016-01-20,8600.0
2016-01-21,8600.0
2016-01-22,8600.0
2016-01-23,8600.0
2016-01-24,8600.0
2016-01-25,8600.0
2016-01-26,8600.0
2016-01-27,8600.0
2016-01-28,8600.0
2016-01-29,8600.0
2016-01-30,8600.0
2016-01-31,8600.0
2016-02-01,8600.0
2016-02-02,8600.0
2016-02-03,8600.0
2016-02-04,8600.0
2016-02-05,8550.0
2016-02-06,8500.0
2016-02-07,8500.0
2016-02-08,8500.0
2016-02-09,8500.0
2016-02-10,8500.0
2016-02-11,8500.0
2016-02-12,8500.0
2016-02-13,8500.0
2016-02-14,8500.0
2016-02-15,8500.0
2016-02-16,8500.0
2016-02-17,8500.0
2016-02-18,8500.0
2016-02-19,8500.0
2016-02-20,8484.357815901021
2016-02-21,8450.0
2016-02-22,8415.642184098979
2016-02-23,8400.0
2016-02-24,8400.0
2016-02-25,8400.0
2016-02-26,8400.0
2016-02-27,8400.0
2016-02-28,8400.0
2016-02-29,8400.0
2016-03-01,8400.0
2016-03-02,8400.0
2016-03-03,8400.0
2016-03-04,8400.0
2016-03-05,8400.0
2016-03-06,8400.0
2016-03-07,8400.0
2016-03-08,8400.0
2016-03-09,8400.0
2016-03-10,8400.0
2016-03-11,8400.0
2016-03-12,8400.0
2016-03-13,8400.0
2016-03-14,8400.0
2016-03-15,8400.0
2016-03-16,8400.0
2016-03-17,8400.0
2016-03-18,8400.0
2016-03-19,8400.0
2016-03-20,8400.0
2016-03-21,8400.0
2016-03-22,8400.0
2016-03-23,8400.0
2016-03-24,8400.0
2016-03-25,8400.0
2016-03-26,8400.0
2016-03-27,8400.0
2016-03-28,8400.0
2016-03-29,8400.0
2016-03-30,8400.0
2016-03-31,8400.0
2016-04-01,8400.0
2016-04-02,8400.0
2016-04-03,8400.0
2016-04-04,8400.0
2016-04-05,8400.0
2016-04-06,8400.0
2016-04-07,8400.0
2016-04-08,8400.0
2016-04-09,7600.0
2016-04-10,6800.0
2016-04-11,6800.0
2016-04-12,6800.0
2016-04-13,6800.0
2016-04-14,6800.0
